anno,date,weekday,evento
2044,2044-11-06,Sunday,32° D.T.O.
2044,2044-11-09,Wednesday,Dedicazione Basilica Lateranense
2044,2044-11-13,Sunday,33° D.T.O.
2044,2044-11-20,Sunday,34° D.T.O. - Solennità di Cristo Re
2044,2044-11-21,Monday,Presentazione della Beata Vergine Maria
2044,2044-11-22,Tuesday,Santa Cecilia patrona musica
2044,2044-11-27,Sunday,1° Domenica di Avvento
2044,2044-11-29,Tuesday,Inizio Novena all'immacolata
2044,2044-12-04,Sunday,2° Domenica di Avvento
2044,2044-12-08,Thursday,Immacolata Concezione
2044,2044-12-10,Saturday,Madonna di Loreto
2044,2044-12-11,Sunday,3° Domenica di Avvento - Gaudete
2044,2044-12-13,Tuesday,Santa Lucia
2044,2044-12-16,Friday,Inizio Novena di Natale
2044,2044-12-18,Sunday,4° Domenica di Avvento
2044,2044-12-25,Sunday,Natale del Signore
2044,2044-12-26,Monday,Santo Stefano
2044,2044-12-30,Friday,Festa della Sacra Famiglia
2044,2044-12-31,Saturday,Messa di Ringraziamento
2045,2045-01-01,Sunday,Maria Santissima Madre di Dio
2045,2045-01-01,Sunday,Giornata mondiale della pace
2045,2045-01-03,Tuesday,Santissimo nome di Gesù
2045,2045-01-06,Friday,Epifania del Signore
2045,2045-01-08,Sunday,Battesimo del Signore
2045,2045-01-15,Sunday,2° D.T.O.
2045,2045-01-22,Sunday,3° D.T.O.
2045,2045-01-25,Wednesday,Conversione di San Paolo apostolo
2045,2045-01-29,Sunday,4° D.T.O.
2045,2045-02-02,Thursday,Presentazione del Signore (Candelora)
2045,2045-02-05,Sunday,5° D.T.O.
2045,2045-02-11,Saturday,Madonna di Lourdes
2045,2045-02-12,Sunday,6° D.T.O.
2045,2045-02-19,Sunday,7° D.T.O.
2045,2045-02-22,Wednesday,Mercoledì delle ceneri
2045,2045-02-22,Wednesday,Cattedra di San Pietro Apostolo
2045,2045-02-26,Sunday,1° Domenica di Quaresima
2045,2045-03-05,Sunday,2° Domenica di Quaresima
2045,2045-03-12,Sunday,3° Domenica di Quaresima
2045,2045-03-19,Sunday,Domenica Laetare
2045,2045-03-20,Monday,Solennità di San Giuseppe
2045,2045-03-25,Saturday,Festa dell'Annunciazione
2045,2045-03-26,Sunday,5° Domenica di Quaresima
2045,2045-04-02,Sunday,Domenica delle Palme
2045,2045-04-03,Monday,Lunedì della settimana Santa
2045,2045-04-04,Tuesday,Martedì della settimana Santa
2045,2045-04-05,Wednesday,Mercoledì della settimana Santa
2045,2045-04-06,Thursday,Giovedì Santo (Messa del Crisma)
2045,2045-04-06,Thursday,Giovedì Santo (In Cena Domini)
2045,2045-04-07,Friday,Venerdì Santo (Passione del Signore)
2045,2045-04-07,Friday,Inizio Novena alla Divina Misericordia
2045,2045-04-08,Saturday,Sabato Santo
2045,2045-04-09,Sunday,Pasqua - Risurrezione del Signore
2045,2045-04-10,Monday,Lunedì dell'Angelo
2045,2045-04-16,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2045,2045-04-23,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2045,2045-04-30,Sunday,4° Domenica di Pasqua (Jubilate)
2045,2045-05-01,Monday,San Giuseppe Lavoratore
2045,2045-05-07,Sunday,5° Domenica di Pasqua (Cantate)
2045,2045-05-14,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2045,2045-05-19,Friday,Inizio Novena di Pentecoste
2045,2045-05-21,Sunday,Ascensione di Gesù
2045,2045-05-28,Sunday,Pentecoste
2045,2045-05-31,Wednesday,Visitazione della Beata Vergine Maria
2045,2045-06-04,Sunday,Solennità della Santissima Trinità
2045,2045-06-11,Sunday,Santissimo Corpo e Sangue di Cristo
2045,2045-06-16,Friday,Santissimo Cuore di Gesù
2045,2045-06-18,Sunday,11° D.T.O.
2045,2045-06-24,Saturday,Natività di San Giovanni Battista
2045,2045-06-25,Sunday,12° D.T.O.
2045,2045-06-29,Thursday,Santi Pietro e Paolo Apostoli
2045,2045-07-02,Sunday,13° D.T.O.
2045,2045-07-09,Sunday,14° D.T.O.
2045,2045-07-16,Sunday,15° D.T.O.
2045,2045-07-16,Sunday,Beata Vergine Maria del Monte Carmelo
2045,2045-07-23,Sunday,16° D.T.O.
2045,2045-07-25,Tuesday,San Giacomo
2045,2045-07-30,Sunday,17° D.T.O.
2045,2045-08-06,Sunday,Trasfigurazione del Signore
2045,2045-08-13,Sunday,19° D.T.O.
2045,2045-08-15,Tuesday,Assunzione della Beata Vergine Maria
2045,2045-08-20,Sunday,20° D.T.O.
2045,2045-08-27,Sunday,21° D.T.O.
2045,2045-09-03,Sunday,22° D.T.O.
2045,2045-09-08,Friday,Natività della Beata Vergine Maria
2045,2045-09-10,Sunday,23° D.T.O.
2045,2045-09-12,Tuesday,Santissimo nome di Maria
2045,2045-09-14,Thursday,Esaltazione della Santa Croce
2045,2045-09-17,Sunday,24° D.T.O.
2045,2045-09-24,Sunday,25° D.T.O.
2045,2045-10-01,Sunday,26° D.T.O.
2045,2045-10-07,Saturday,Madonna del Rosario
2045,2045-10-08,Sunday,27° D.T.O.
2045,2045-10-15,Sunday,28° D.T.O.
2045,2045-10-22,Sunday,29° D.T.O.
2045,2045-10-24,Tuesday,Inizio Novena dei morti
2045,2045-10-29,Sunday,30° D.T.O.
2045,2045-11-01,Wednesday,Solennità di tutti i Santi
2045,2045-11-02,Thursday,Commemorazione dei defunti
2045,2045-11-05,Sunday,31° D.T.O.
2045,2045-11-09,Thursday,Dedicazione Basilica Lateranense
2045,2045-11-12,Sunday,32° D.T.O.
2045,2045-11-19,Sunday,33° D.T.O.
2045,2045-11-21,Tuesday,Presentazione della Beata Vergine Maria
2045,2045-11-22,Wednesday,Santa Cecilia patrona musica
2045,2045-11-26,Sunday,34° D.T.O. - Solennità di Cristo Re
2045,2045-11-29,Wednesday,Inizio Novena all'immacolata
2045,2045-12-03,Sunday,1° Domenica di Avvento
2045,2045-12-08,Friday,Immacolata Concezione
2045,2045-12-10,Sunday,2° Domenica di Avvento
2045,2045-12-10,Sunday,Madonna di Loreto
2045,2045-12-13,Wednesday,Santa Lucia
2045,2045-12-16,Saturday,Inizio Novena di Natale
2045,2045-12-17,Sunday,3° Domenica di Avvento - Gaudete
2045,2045-12-24,Sunday,4° Domenica di Avvento
2045,2045-12-25,Monday,Natale del Signore
2045,2045-12-26,Tuesday,Santo Stefano
2045,2045-12-31,Sunday,Festa della Sacra Famiglia
2045,2045-12-31,Sunday,Messa di Ringraziamento
2046,2046-01-01,Monday,Maria Santissima Madre di Dio
2046,2046-01-01,Monday,Giornata mondiale della pace
2046,2046-01-03,Wednesday,Santissimo nome di Gesù
2046,2046-01-06,Saturday,Epifania del Signore
2046,2046-01-07,Sunday,Battesimo del Signore
2046,2046-01-14,Sunday,2° D.T.O.
2046,2046-01-21,Sunday,3° D.T.O.
2046,2046-01-25,Thursday,Conversione di San Paolo apostolo
2046,2046-01-28,Sunday,4° D.T.O.
2046,2046-02-02,Friday,Presentazione del Signore (Candelora)
2046,2046-02-04,Sunday,5° D.T.O.
2046,2046-02-07,Wednesday,Mercoledì delle ceneri
2046,2046-02-11,Sunday,1° Domenica di Quaresima
2046,2046-02-11,Sunday,Madonna di Lourdes
2046,2046-02-18,Sunday,2° Domenica di Quaresima
2046,2046-02-22,Thursday,Cattedra di San Pietro Apostolo
2046,2046-02-25,Sunday,3° Domenica di Quaresima
2046,2046-03-04,Sunday,Domenica Laetare
2046,2046-03-11,Sunday,5° Domenica di Quaresima
2046,2046-03-17,Saturday,Solennità di San Giuseppe
2046,2046-03-18,Sunday,Domenica delle Palme
2046,2046-03-19,Monday,Lunedì della settimana Santa
2046,2046-03-20,Tuesday,Martedì della settimana Santa
2046,2046-03-21,Wednesday,Mercoledì della settimana Santa
2046,2046-03-22,Thursday,Giovedì Santo (Messa del Crisma)
2046,2046-03-22,Thursday,Giovedì Santo (In Cena Domini)
2046,2046-03-23,Friday,Venerdì Santo (Passione del Signore)
2046,2046-03-23,Friday,Inizio Novena alla Divina Misericordia
2046,2046-03-24,Saturday,Sabato Santo
2046,2046-03-25,Sunday,Pasqua - Risurrezione del Signore
2046,2046-03-26,Monday,Lunedì dell'Angelo
2046,2046-04-01,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2046,2046-04-02,Monday,Festa dell'Annunciazione
2046,2046-04-08,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2046,2046-04-15,Sunday,4° Domenica di Pasqua (Jubilate)
2046,2046-04-22,Sunday,5° Domenica di Pasqua (Cantate)
2046,2046-04-29,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2046,2046-05-01,Tuesday,San Giuseppe Lavoratore
2046,2046-05-04,Friday,Inizio Novena di Pentecoste
2046,2046-05-06,Sunday,Ascensione di Gesù
2046,2046-05-13,Sunday,Pentecoste
2046,2046-05-20,Sunday,Solennità della Santissima Trinità
2046,2046-05-27,Sunday,Santissimo Corpo e Sangue di Cristo
2046,2046-05-31,Thursday,Visitazione della Beata Vergine Maria
2046,2046-06-01,Friday,Santissimo Cuore di Gesù
2046,2046-06-03,Sunday,9° D.T.O.
2046,2046-06-10,Sunday,10° D.T.O.
2046,2046-06-17,Sunday,11° D.T.O.
2046,2046-06-24,Sunday,Natività di San Giovanni Battista
2046,2046-06-29,Friday,Santi Pietro e Paolo Apostoli
2046,2046-07-01,Sunday,13° D.T.O.
2046,2046-07-08,Sunday,14° D.T.O.
2046,2046-07-15,Sunday,15° D.T.O.
2046,2046-07-16,Monday,Beata Vergine Maria del Monte Carmelo
2046,2046-07-22,Sunday,16° D.T.O.
2046,2046-07-25,Wednesday,San Giacomo
2046,2046-07-29,Sunday,17° D.T.O.
2046,2046-08-05,Sunday,18° D.T.O.
2046,2046-08-06,Monday,Trasfigurazione del Signore
2046,2046-08-12,Sunday,19° D.T.O.
2046,2046-08-15,Wednesday,Assunzione della Beata Vergine Maria
2046,2046-08-19,Sunday,20° D.T.O.
2046,2046-08-26,Sunday,21° D.T.O.
2046,2046-09-02,Sunday,22° D.T.O.
2046,2046-09-08,Saturday,Natività della Beata Vergine Maria
2046,2046-09-09,Sunday,23° D.T.O.
2046,2046-09-12,Wednesday,Santissimo nome di Maria
2046,2046-09-14,Friday,Esaltazione della Santa Croce
2046,2046-09-16,Sunday,24° D.T.O.
2046,2046-09-23,Sunday,25° D.T.O.
2046,2046-09-30,Sunday,26° D.T.O.
2046,2046-10-07,Sunday,27° D.T.O.
2046,2046-10-07,Sunday,Madonna del Rosario
2046,2046-10-14,Sunday,28° D.T.O.
2046,2046-10-21,Sunday,29° D.T.O.
2046,2046-10-24,Wednesday,Inizio Novena dei morti
2046,2046-10-28,Sunday,30° D.T.O.
2046,2046-11-01,Thursday,Solennità di tutti i Santi
2046,2046-11-02,Friday,Commemorazione dei defunti
2046,2046-11-04,Sunday,31° D.T.O.
2046,2046-11-09,Friday,Dedicazione Basilica Lateranense
2046,2046-11-11,Sunday,32° D.T.O.
2046,2046-11-18,Sunday,33° D.T.O.
2046,2046-11-21,Wednesday,Presentazione della Beata Vergine Maria
2046,2046-11-22,Thursday,Santa Cecilia patrona musica
2046,2046-11-25,Sunday,34° D.T.O. - Solennità di Cristo Re
2046,2046-11-29,Thursday,Inizio Novena all'immacolata
2046,2046-12-02,Sunday,1° Domenica di Avvento
2046,2046-12-08,Saturday,Immacolata Concezione
2046,2046-12-09,Sunday,2° Domenica di Avvento
2046,2046-12-10,Monday,Madonna di Loreto
2046,2046-12-13,Thursday,Santa Lucia
2046,2046-12-16,Sunday,3° Domenica di Avvento - Gaudete
2046,2046-12-16,Sunday,Inizio Novena di Natale
2046,2046-12-23,Sunday,4° Domenica di Avvento
2046,2046-12-25,Tuesday,Natale del Signore
2046,2046-12-26,Wednesday,Santo Stefano
2046,2046-12-30,Sunday,Festa della Sacra Famiglia
2046,2046-12-31,Monday,Messa di Ringraziamento
2047,2047-01-01,Tuesday,Maria Santissima Madre di Dio
2047,2047-01-01,Tuesday,Giornata mondiale della pace
2047,2047-01-03,Thursday,Santissimo nome di Gesù
2047,2047-01-06,Sunday,Epifania del Signore
2047,2047-01-13,Sunday,Battesimo del Signore
2047,2047-01-20,Sunday,2° D.T.O.
2047,2047-01-25,Friday,Conversione di San Paolo apostolo
2047,2047-01-27,Sunday,3° D.T.O.
2047,2047-02-02,Saturday,Presentazione del Signore (Candelora)
2047,2047-02-03,Sunday,4° D.T.O.
2047,2047-02-10,Sunday,5° D.T.O.
2047,2047-02-11,Monday,Madonna di Lourdes
2047,2047-02-17,Sunday,6° D.T.O.
2047,2047-02-22,Friday,Cattedra di San Pietro Apostolo
2047,2047-02-24,Sunday,7° D.T.O.
2047,2047-02-27,Wednesday,Mercoledì delle ceneri
2047,2047-03-03,Sunday,1° Domenica di Quaresima
2047,2047-03-10,Sunday,2° Domenica di Quaresima
2047,2047-03-17,Sunday,3° Domenica di Quaresima
2047,2047-03-19,Tuesday,Solennità di San Giuseppe
2047,2047-03-24,Sunday,Domenica Laetare
2047,2047-03-25,Monday,Festa dell'Annunciazione
2047,2047-03-31,Sunday,5° Domenica di Quaresima
2047,2047-04-07,Sunday,Domenica delle Palme
2047,2047-04-08,Monday,Lunedì della settimana Santa
2047,2047-04-09,Tuesday,Martedì della settimana Santa
2047,2047-04-10,Wednesday,Mercoledì della settimana Santa
2047,2047-04-11,Thursday,Giovedì Santo (Messa del Crisma)
2047,2047-04-11,Thursday,Giovedì Santo (In Cena Domini)
2047,2047-04-12,Friday,Venerdì Santo (Passione del Signore)
2047,2047-04-12,Friday,Inizio Novena alla Divina Misericordia
2047,2047-04-13,Saturday,Sabato Santo
2047,2047-04-14,Sunday,Pasqua - Risurrezione del Signore
2047,2047-04-15,Monday,Lunedì dell'Angelo
2047,2047-04-21,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2047,2047-04-28,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2047,2047-05-01,Wednesday,San Giuseppe Lavoratore
2047,2047-05-05,Sunday,4° Domenica di Pasqua (Jubilate)
2047,2047-05-12,Sunday,5° Domenica di Pasqua (Cantate)
2047,2047-05-19,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2047,2047-05-24,Friday,Inizio Novena di Pentecoste
2047,2047-05-26,Sunday,Ascensione di Gesù
2047,2047-05-31,Friday,Visitazione della Beata Vergine Maria
2047,2047-06-02,Sunday,Pentecoste
2047,2047-06-09,Sunday,Solennità della Santissima Trinità
2047,2047-06-16,Sunday,Santissimo Corpo e Sangue di Cristo
2047,2047-06-21,Friday,Santissimo Cuore di Gesù
2047,2047-06-23,Sunday,12° D.T.O.
2047,2047-06-24,Monday,Natività di San Giovanni Battista
2047,2047-06-29,Saturday,Santi Pietro e Paolo Apostoli
2047,2047-06-30,Sunday,13° D.T.O.
2047,2047-07-07,Sunday,14° D.T.O.
2047,2047-07-14,Sunday,15° D.T.O.
2047,2047-07-16,Tuesday,Beata Vergine Maria del Monte Carmelo
2047,2047-07-21,Sunday,16° D.T.O.
2047,2047-07-25,Thursday,San Giacomo
2047,2047-07-28,Sunday,17° D.T.O.
2047,2047-08-04,Sunday,18° D.T.O.
2047,2047-08-06,Tuesday,Trasfigurazione del Signore
2047,2047-08-11,Sunday,19° D.T.O.
2047,2047-08-15,Thursday,Assunzione della Beata Vergine Maria
2047,2047-08-18,Sunday,20° D.T.O.
2047,2047-08-25,Sunday,21° D.T.O.
2047,2047-09-01,Sunday,22° D.T.O.
2047,2047-09-08,Sunday,Natività della Beata Vergine Maria
2047,2047-09-12,Thursday,Santissimo nome di Maria
2047,2047-09-14,Saturday,Esaltazione della Santa Croce
2047,2047-09-15,Sunday,24° D.T.O.
2047,2047-09-22,Sunday,25° D.T.O.
2047,2047-09-29,Sunday,26° D.T.O.
2047,2047-10-06,Sunday,27° D.T.O.
2047,2047-10-07,Monday,Madonna del Rosario
2047,2047-10-13,Sunday,28° D.T.O.
2047,2047-10-20,Sunday,29° D.T.O.
2047,2047-10-24,Thursday,Inizio Novena dei morti
2047,2047-10-27,Sunday,30° D.T.O.
2047,2047-11-01,Friday,Solennità di tutti i Santi
2047,2047-11-02,Saturday,Commemorazione dei defunti
2047,2047-11-03,Sunday,31° D.T.O.
2047,2047-11-09,Saturday,Dedicazione Basilica Lateranense
2047,2047-11-10,Sunday,32° D.T.O.
2047,2047-11-17,Sunday,33° D.T.O.
2047,2047-11-21,Thursday,Presentazione della Beata Vergine Maria
2047,2047-11-22,Friday,Santa Cecilia patrona musica
2047,2047-11-24,Sunday,34° D.T.O. - Solennità di Cristo Re
2047,2047-11-29,Friday,Inizio Novena all'immacolata
2047,2047-12-01,Sunday,1° Domenica di Avvento
2047,2047-12-08,Sunday,Immacolata Concezione
2047,2047-12-08,Sunday,2° Domenica di Avvento
2047,2047-12-10,Tuesday,Madonna di Loreto
2047,2047-12-13,Friday,Santa Lucia
2047,2047-12-15,Sunday,3° Domenica di Avvento - Gaudete
2047,2047-12-16,Monday,Inizio Novena di Natale
2047,2047-12-22,Sunday,4° Domenica di Avvento
2047,2047-12-25,Wednesday,Natale del Signore
2047,2047-12-26,Thursday,Santo Stefano
2047,2047-12-29,Sunday,Festa della Sacra Famiglia
2047,2047-12-31,Tuesday,Messa di Ringraziamento
2048,2048-01-01,Wednesday,Maria Santissima Madre di Dio
2048,2048-01-01,Wednesday,Giornata mondiale della pace
2048,2048-01-03,Friday,Santissimo nome di Gesù
2048,2048-01-06,Monday,Epifania del Signore
2048,2048-01-12,Sunday,Battesimo del Signore
2048,2048-01-19,Sunday,2° D.T.O.
2048,2048-01-25,Saturday,Conversione di San Paolo apostolo
2048,2048-01-26,Sunday,3° D.T.O.
2048,2048-02-02,Sunday,Presentazione del Signore (Candelora)
2048,2048-02-09,Sunday,5° D.T.O.
2048,2048-02-11,Tuesday,Madonna di Lourdes
2048,2048-02-16,Sunday,6° D.T.O.
2048,2048-02-19,Wednesday,Mercoledì delle ceneri
2048,2048-02-22,Saturday,Cattedra di San Pietro Apostolo
2048,2048-02-23,Sunday,1° Domenica di Quaresima
2048,2048-03-01,Sunday,2° Domenica di Quaresima
2048,2048-03-08,Sunday,3° Domenica di Quaresima
2048,2048-03-15,Sunday,Domenica Laetare
2048,2048-03-19,Thursday,Solennità di San Giuseppe
2048,2048-03-22,Sunday,5° Domenica di Quaresima
2048,2048-03-25,Wednesday,Festa dell'Annunciazione
2048,2048-03-29,Sunday,Domenica delle Palme
2048,2048-03-30,Monday,Lunedì della settimana Santa
2048,2048-03-31,Tuesday,Martedì della settimana Santa
2048,2048-04-01,Wednesday,Mercoledì della settimana Santa
2048,2048-04-02,Thursday,Giovedì Santo (Messa del Crisma)
2048,2048-04-02,Thursday,Giovedì Santo (In Cena Domini)
2048,2048-04-03,Friday,Venerdì Santo (Passione del Signore)
2048,2048-04-03,Friday,Inizio Novena alla Divina Misericordia
2048,2048-04-04,Saturday,Sabato Santo
2048,2048-04-05,Sunday,Pasqua - Risurrezione del Signore
2048,2048-04-06,Monday,Lunedì dell'Angelo
2048,2048-04-12,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2048,2048-04-19,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2048,2048-04-26,Sunday,4° Domenica di Pasqua (Jubilate)
2048,2048-05-01,Friday,San Giuseppe Lavoratore
2048,2048-05-03,Sunday,5° Domenica di Pasqua (Cantate)
2048,2048-05-10,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2048,2048-05-15,Friday,Inizio Novena di Pentecoste
2048,2048-05-17,Sunday,Ascensione di Gesù
2048,2048-05-24,Sunday,Pentecoste
2048,2048-05-31,Sunday,Solennità della Santissima Trinità
2048,2048-05-31,Sunday,Visitazione della Beata Vergine Maria
2048,2048-06-07,Sunday,Santissimo Corpo e Sangue di Cristo
2048,2048-06-12,Friday,Santissimo Cuore di Gesù
2048,2048-06-14,Sunday,11° D.T.O.
2048,2048-06-21,Sunday,12° D.T.O.
2048,2048-06-24,Wednesday,Natività di San Giovanni Battista
2048,2048-06-28,Sunday,13° D.T.O.
2048,2048-06-29,Monday,Santi Pietro e Paolo Apostoli
2048,2048-07-05,Sunday,14° D.T.O.
2048,2048-07-12,Sunday,15° D.T.O.
2048,2048-07-16,Thursday,Beata Vergine Maria del Monte Carmelo
2048,2048-07-19,Sunday,16° D.T.O.
2048,2048-07-25,Saturday,San Giacomo
2048,2048-07-26,Sunday,17° D.T.O.
2048,2048-08-02,Sunday,18° D.T.O.
2048,2048-08-06,Thursday,Trasfigurazione del Signore
2048,2048-08-09,Sunday,19° D.T.O.
2048,2048-08-15,Saturday,Assunzione della Beata Vergine Maria
2048,2048-08-16,Sunday,20° D.T.O.
2048,2048-08-23,Sunday,21° D.T.O.
2048,2048-08-30,Sunday,22° D.T.O.
2048,2048-09-06,Sunday,23° D.T.O.
2048,2048-09-08,Tuesday,Natività della Beata Vergine Maria
2048,2048-09-12,Saturday,Santissimo nome di Maria
2048,2048-09-13,Sunday,24° D.T.O.
2048,2048-09-14,Monday,Esaltazione della Santa Croce
2048,2048-09-20,Sunday,25° D.T.O.
2048,2048-09-27,Sunday,26° D.T.O.
2048,2048-10-04,Sunday,27° D.T.O.
2048,2048-10-07,Wednesday,Madonna del Rosario
2048,2048-10-11,Sunday,28° D.T.O.
2048,2048-10-18,Sunday,29° D.T.O.
2048,2048-10-24,Saturday,Inizio Novena dei morti
2048,2048-10-25,Sunday,30° D.T.O.
2048,2048-11-01,Sunday,Solennità di tutti i Santi
2048,2048-11-02,Monday,Commemorazione dei defunti
2048,2048-11-08,Sunday,32° D.T.O.
2048,2048-11-09,Monday,Dedicazione Basilica Lateranense
2048,2048-11-15,Sunday,33° D.T.O.
2048,2048-11-21,Saturday,Presentazione della Beata Vergine Maria
2048,2048-11-22,Sunday,34° D.T.O. - Solennità di Cristo Re
2048,2048-11-22,Sunday,Santa Cecilia patrona musica
2048,2048-11-29,Sunday,1° Domenica di Avvento
2048,2048-11-29,Sunday,Inizio Novena all'immacolata
2048,2048-12-06,Sunday,2° Domenica di Avvento
2048,2048-12-08,Tuesday,Immacolata Concezione
2048,2048-12-10,Thursday,Madonna di Loreto
2048,2048-12-13,Sunday,3° Domenica di Avvento - Gaudete
2048,2048-12-13,Sunday,Santa Lucia
2048,2048-12-16,Wednesday,Inizio Novena di Natale
2048,2048-12-20,Sunday,4° Domenica di Avvento
2048,2048-12-25,Friday,Natale del Signore
2048,2048-12-26,Saturday,Santo Stefano
2048,2048-12-27,Sunday,Festa della Sacra Famiglia
2048,2048-12-31,Thursday,Messa di Ringraziamento
2049,2049-01-01,Friday,Maria Santissima Madre di Dio
2049,2049-01-01,Friday,Giornata mondiale della pace
2049,2049-01-03,Sunday,Santissimo nome di Gesù
2049,2049-01-06,Wednesday,Epifania del Signore
2049,2049-01-10,Sunday,Battesimo del Signore
2049,2049-01-17,Sunday,2° D.T.O.
2049,2049-01-24,Sunday,3° D.T.O.
2049,2049-01-25,Monday,Conversione di San Paolo apostolo
2049,2049-01-31,Sunday,4° D.T.O.
2049,2049-02-02,Tuesday,Presentazione del Signore (Candelora)
2049,2049-02-07,Sunday,5° D.T.O.
2049,2049-02-11,Thursday,Madonna di Lourdes
2049,2049-02-14,Sunday,6° D.T.O.
2049,2049-02-21,Sunday,7° D.T.O.
2049,2049-02-22,Monday,Cattedra di San Pietro Apostolo
2049,2049-02-28,Sunday,8° D.T.O.
2049,2049-03-03,Wednesday,Mercoledì delle ceneri
2049,2049-03-07,Sunday,1° Domenica di Quaresima
2049,2049-03-14,Sunday,2° Domenica di Quaresima
2049,2049-03-19,Friday,Solennità di San Giuseppe
2049,2049-03-21,Sunday,3° Domenica di Quaresima
2049,2049-03-25,Thursday,Festa dell'Annunciazione
2049,2049-03-28,Sunday,Domenica Laetare
2049,2049-04-04,Sunday,5° Domenica di Quaresima
2049,2049-04-11,Sunday,Domenica delle Palme
2049,2049-04-12,Monday,Lunedì della settimana Santa
2049,2049-04-13,Tuesday,Martedì della settimana Santa
2049,2049-04-14,Wednesday,Mercoledì della settimana Santa
2049,2049-04-15,Thursday,Giovedì Santo (Messa del Crisma)
2049,2049-04-15,Thursday,Giovedì Santo (In Cena Domini)
2049,2049-04-16,Friday,Venerdì Santo (Passione del Signore)
2049,2049-04-16,Friday,Inizio Novena alla Divina Misericordia
2049,2049-04-17,Saturday,Sabato Santo
2049,2049-04-18,Sunday,Pasqua - Risurrezione del Signore
2049,2049-04-19,Monday,Lunedì dell'Angelo
2049,2049-04-25,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2049,2049-05-01,Saturday,San Giuseppe Lavoratore
2049,2049-05-02,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2049,2049-05-09,Sunday,4° Domenica di Pasqua (Jubilate)
2049,2049-05-16,Sunday,5° Domenica di Pasqua (Cantate)
2049,2049-05-23,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2049,2049-05-28,Friday,Inizio Novena di Pentecoste
2049,2049-05-30,Sunday,Ascensione di Gesù
2049,2049-05-31,Monday,Visitazione della Beata Vergine Maria
2049,2049-06-06,Sunday,Pentecoste
2049,2049-06-13,Sunday,Solennità della Santissima Trinità
2049,2049-06-20,Sunday,Santissimo Corpo e Sangue di Cristo
2049,2049-06-24,Thursday,Natività di San Giovanni Battista
2049,2049-06-25,Friday,Santissimo Cuore di Gesù
2049,2049-06-27,Sunday,13° D.T.O.
2049,2049-06-29,Tuesday,Santi Pietro e Paolo Apostoli
2049,2049-07-04,Sunday,14° D.T.O.
2049,2049-07-11,Sunday,15° D.T.O.
2049,2049-07-16,Friday,Beata Vergine Maria del Monte Carmelo
2049,2049-07-18,Sunday,16° D.T.O.
2049,2049-07-25,Sunday,San Giacomo
2049,2049-08-01,Sunday,18° D.T.O.
2049,2049-08-06,Friday,Trasfigurazione del Signore
2049,2049-08-08,Sunday,19° D.T.O.
2049,2049-08-15,Sunday,Assunzione della Beata Vergine Maria
2049,2049-08-22,Sunday,21° D.T.O.
2049,2049-08-29,Sunday,22° D.T.O.
2049,2049-09-05,Sunday,23° D.T.O.
2049,2049-09-08,Wednesday,Natività della Beata Vergine Maria
2049,2049-09-12,Sunday,Santissimo nome di Maria
2049,2049-09-14,Tuesday,Esaltazione della Santa Croce
2049,2049-09-19,Sunday,25° D.T.O.
2049,2049-09-26,Sunday,26° D.T.O.
2049,2049-10-03,Sunday,27° D.T.O.
2049,2049-10-07,Thursday,Madonna del Rosario
2049,2049-10-10,Sunday,28° D.T.O.
2049,2049-10-17,Sunday,29° D.T.O.
2049,2049-10-24,Sunday,30° D.T.O.
2049,2049-10-24,Sunday,Inizio Novena dei morti
2049,2049-10-31,Sunday,31° D.T.O.
2049,2049-11-01,Monday,Solennità di tutti i Santi
2049,2049-11-02,Tuesday,Commemorazione dei defunti
2049,2049-11-07,Sunday,32° D.T.O.
2049,2049-11-09,Tuesday,Dedicazione Basilica Lateranense
2049,2049-11-14,Sunday,33° D.T.O.
2049,2049-11-21,Sunday,34° D.T.O. - Solennità di Cristo Re
2049,2049-11-21,Sunday,Presentazione della Beata Vergine Maria
2049,2049-11-22,Monday,Santa Cecilia patrona musica
2049,2049-11-28,Sunday,1° Domenica di Avvento
2049,2049-11-29,Monday,Inizio Novena all'immacolata
2049,2049-12-05,Sunday,2° Domenica di Avvento
2049,2049-12-08,Wednesday,Immacolata Concezione
2049,2049-12-10,Friday,Madonna di Loreto
2049,2049-12-12,Sunday,3° Domenica di Avvento - Gaudete
2049,2049-12-13,Monday,Santa Lucia
2049,2049-12-16,Thursday,Inizio Novena di Natale
