anno,evento,date,weekday,celebrazione,id_celebrazione,ciclo_domenicale,id_liturgia
2036,Mercoledì della settimana Santa,2036-04-09,Wednesday,,,B,-B
2036,Inizio Novena alla Divina Misericordia,2036-04-11,Friday,,,B,-B
2036,Sabato Santo,2036-04-12,Saturday,,,B,-B
2036,Lunedì dell'Angelo,2036-04-14,Monday,,,B,-B
2036,San Giuseppe Lavoratore,2036-05-01,Thursday,,,B,-B
2036,Visitazione della Beata Vergine Maria,2036-05-31,Saturday,,,B,-B
2036,Inizio Novena di Pentecoste,2036-05-23,Friday,,,B,-B
2036,Beata Vergine Maria del Monte Carmelo,2036-07-16,Wednesday,,,B,-B
2036,San Giacomo,2036-07-25,Friday,,,B,-B
2036,Natività della Beata Vergine Maria,2036-09-08,Monday,,,B,-B
2036,Santissimo nome di Maria,2036-09-12,Friday,,,B,-B
2036,Madonna del Rosario,2036-10-07,Tuesday,,,B,-B
2036,Inizio Novena dei morti,2036-10-24,Friday,,,B,-B
2036,Presentazione della Beata Vergine Maria,2036-11-21,Friday,,,B,-B
2036,Santa Cecilia patrona musica,2036-11-22,Saturday,,,B,-B
2036,Inizio Novena all'immacolata,2036-11-29,Saturday,,,B,-B
2036,Madonna di Loreto,2036-12-10,Wednesday,,,B,-B
2036,Santa Lucia,2036-12-13,Saturday,,,B,-B
2036,Inizio Novena di Natale,2036-12-16,Tuesday,,,B,-B
2036,Santo Stefano,2036-12-26,Friday,,,B,-B
2036,Messa di Ringraziamento,2036-12-31,Wednesday,,,B,-B
2037,1° Domenica di Avvento,2037-11-29,Sunday,I domenica di Avvento,C1,C,C1-C
2037,2° Domenica di Avvento,2037-12-06,Sunday,II domenica di Avvento,C2,C,C2-C
2037,3° Domenica di Avvento - Gaudete,2037-12-13,Sunday,III domenica di Avvento,C3,C,C3-C
2037,4° Domenica di Avvento,2037-12-20,Sunday,IV domenica di Avvento,C4,C,C4-C
2037,Natale del Signore,2037-12-25,Friday,Natale del Signore – Messa del giorno,C8,C,C8-C
2037,Festa della Sacra Famiglia,2037-12-27,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,C,C9-C
2037,Maria Santissima Madre di Dio,2037-01-01,Thursday,Solennità di Maria SS Madre di Dio,C10,C,C10-C
2037,Epifania del Signore,2037-01-06,Tuesday,Epifania del Signore,C12,C,C12-C
2037,Battesimo del Signore,2037-01-11,Sunday,Battesimo del Signore,C13,C,C13-C
2037,1° Domenica di Quaresima,2037-02-22,Sunday,I domenica di Quaresima,C14,C,C14-C
2037,2° Domenica di Quaresima,2037-03-01,Sunday,II domenica di Quaresima,C15,C,C15-C
2037,3° Domenica di Quaresima,2037-03-08,Sunday,III domenica di Quaresima,C16,C,C16-C
2037,Domenica Laetare,2037-03-15,Sunday,IV domenica di Quaresima,C17,C,C17-C
2037,5° Domenica di Quaresima,2037-03-22,Sunday,V domenica di Quaresima,C18,C,C18-C
2037,Domenica delle Palme,2037-03-29,Sunday,Domenica delle Palme: Passione del Signore,C19,C,C19-C
2037,Giovedì Santo (Messa del Crisma),2037-04-02,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,C,C20-C
2037,Giovedì Santo (In Cena Domini),2037-04-02,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,C,C21-C
2037,Venerdì Santo (Passione del Signore),2037-04-03,Friday,Venerdì Santo «Passione del Signore»,C22,C,C22-C
2037,Pasqua - Risurrezione del Signore,2037-04-05,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,C,C24-C
2037,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2037-04-12,Sunday,II domenica di Pasqua,C25,C,C25-C
2037,3° Domenica di Pasqua (Misericordias Domini),2037-04-19,Sunday,III domenica di Pasqua,C26,C,C26-C
2037,4° Domenica di Pasqua (Jubilate),2037-04-26,Sunday,IV domenica di Pasqua,C27,C,C27-C
2037,5° Domenica di Pasqua (Cantate),2037-05-03,Sunday,V domenica di Pasqua,C28,C,C28-C
2037,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2037-05-10,Sunday,VI domenica di Pasqua,C29,C,C29-C
2037,Ascensione di Gesù,2037-05-17,Sunday,Ascensione del Signore,C30,C,C30-C
2037,Pentecoste,2037-05-24,Sunday,Domenica di Pentecoste – Messa del giorno,C33,C,C33-C
2037,Solennità della Santissima Trinità,2037-05-31,Sunday,Solennità della SS Trinità,C34,C,C34-C
2037,Santissimo Corpo e Sangue di Cristo,2037-06-07,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,C,C35-C
2037,Santissimo Cuore di Gesù,2037-06-12,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,C,C36-C
2037,2° D.T.O.,2037-01-18,Sunday,II domenica del Tempo Ordinario,C37,C,C37-C
2037,3° D.T.O.,2037-01-25,Sunday,III domenica del Tempo Ordinario,C38,C,C38-C
2037,4° D.T.O.,2037-02-01,Sunday,IV domenica del Tempo Ordinario,C39,C,C39-C
2037,5° D.T.O.,2037-02-08,Sunday,V domenica del Tempo Ordinario,C40,C,C40-C
2037,6° D.T.O.,2037-02-15,Sunday,VI domenica del Tempo Ordinario,C41,C,C41-C
2037,11° D.T.O.,2037-06-14,Sunday,XI domenica del Tempo Ordinario,C46,C,C46-C
2037,12° D.T.O.,2037-06-21,Sunday,XII domenica del Tempo Ordinario,C47,C,C47-C
2037,13° D.T.O.,2037-06-28,Sunday,XIII domenica del Tempo Ordinario,C48,C,C48-C
2037,14° D.T.O.,2037-07-05,Sunday,XIV domenica del Tempo Ordinario,C49,C,C49-C
2037,15° D.T.O.,2037-07-12,Sunday,XV domenica del Tempo Ordinario,C50,C,C50-C
2037,16° D.T.O.,2037-07-19,Sunday,XVI domenica del Tempo Ordinario,C51,C,C51-C
2037,17° D.T.O.,2037-07-26,Sunday,XVII domenica del Tempo Ordinario,C52,C,C52-C
2037,18° D.T.O.,2037-08-02,Sunday,XVIII domenica del Tempo Ordinario,C53,C,C53-C
2037,19° D.T.O.,2037-08-09,Sunday,XIX domenica del Tempo Ordinario,C54,C,C54-C
2037,20° D.T.O.,2037-08-16,Sunday,XX domenica del Tempo Ordinario,C55,C,C55-C
2037,21° D.T.O.,2037-08-23,Sunday,XXI domenica del Tempo Ordinario,C56,C,C56-C
2037,22° D.T.O.,2037-08-30,Sunday,XXII domenica del Tempo Ordinario,C57,C,C57-C
2037,23° D.T.O.,2037-09-06,Sunday,XXIII domenica del Tempo Ordinario,C58,C,C58-C
2037,24° D.T.O.,2037-09-13,Sunday,XXIV domenica del Tempo Ordinario,C59,C,C59-C
2037,25° D.T.O.,2037-09-20,Sunday,XXV domenica del Tempo Ordinario,C60,C,C60-C
2037,26° D.T.O.,2037-09-27,Sunday,XXVI domenica del Tempo Ordinario,C61,C,C61-C
2037,27° D.T.O.,2037-10-04,Sunday,XXVII domenica del Tempo Ordinario,C62,C,C62-C
2037,28° D.T.O.,2037-10-11,Sunday,XXVIII domenica del Tempo Ordinario,C63,C,C63-C
2037,29° D.T.O.,2037-10-18,Sunday,XXIX domenica del Tempo Ordinario,C64,C,C64-C
2037,30° D.T.O.,2037-10-25,Sunday,XXX domenica del Tempo Ordinario,C65,C,C65-C
2037,32° D.T.O.,2037-11-08,Sunday,XXXII domenica del Tempo Ordinario,C67,C,C67-C
2037,33° D.T.O.,2037-11-15,Sunday,XXXIII domenica del Tempo Ordinario,C68,C,C68-C
2037,34° D.T.O. - Solennità di Cristo Re,2037-11-22,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69,C,C69-C
2037,Presentazione del Signore (Candelora),2037-02-02,Monday,2 febbraio: Presentazione del Signore,C70,C,C70-C
2037,Natività di San Giovanni Battista,2037-06-24,Wednesday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72,C,C72-C
2037,Santi Pietro e Paolo Apostoli,2037-06-29,Monday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74,C,C74-C
2037,Trasfigurazione del Signore,2037-08-06,Thursday,6 agosto: Trasfigurazione del Signore,C75,C,C75-C
2037,Assunzione della Beata Vergine Maria,2037-08-15,Saturday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77,C,C77-C
2037,Esaltazione della Santa Croce,2037-09-14,Monday,14 settembre: Esaltazione della Santa Croce,C78,C,C78-C
2037,Solennità di tutti i Santi,2037-11-01,Sunday,1 novembre: Tutti i Santi,C79,C,C79-C
2037,Commemorazione dei defunti,2037-11-02,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80,C,C80-C
2037,Commemorazione dei defunti,2037-11-02,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81,C,C81-C
2037,Commemorazione dei defunti,2037-11-02,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82,C,C82-C
2037,Dedicazione Basilica Lateranense,2037-11-09,Monday,9 novembre: Dedicazione della Basilica lateranense,C83,C,C83-C
2037,Immacolata Concezione,2037-12-08,Tuesday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84,C,C84-C
2037,Giornata mondiale della pace,2037-01-01,Thursday,,,C,-C
2037,Santissimo nome di Gesù,2037-01-03,Saturday,,,C,-C
2037,Conversione di San Paolo apostolo,2037-01-25,Sunday,,,C,-C
2037,Madonna di Lourdes,2037-02-11,Wednesday,,,C,-C
2037,Cattedra di San Pietro Apostolo,2037-02-22,Sunday,,,C,-C
2037,Mercoledì delle ceneri,2037-02-18,Wednesday,,,C,-C
2037,Solennità di San Giuseppe,2037-03-19,Thursday,,,C,-C
2037,Festa dell'Annunciazione,2037-03-25,Wednesday,,,C,-C
2037,Lunedì della settimana Santa,2037-03-30,Monday,,,C,-C
2037,Martedì della settimana Santa,2037-03-31,Tuesday,,,C,-C
2037,Mercoledì della settimana Santa,2037-04-01,Wednesday,,,C,-C
2037,Inizio Novena alla Divina Misericordia,2037-04-03,Friday,,,C,-C
2037,Sabato Santo,2037-04-04,Saturday,,,C,-C
2037,Lunedì dell'Angelo,2037-04-06,Monday,,,C,-C
2037,San Giuseppe Lavoratore,2037-05-01,Friday,,,C,-C
2037,Visitazione della Beata Vergine Maria,2037-05-31,Sunday,,,C,-C
2037,Inizio Novena di Pentecoste,2037-05-15,Friday,,,C,-C
2037,Beata Vergine Maria del Monte Carmelo,2037-07-16,Thursday,,,C,-C
2037,San Giacomo,2037-07-25,Saturday,,,C,-C
2037,Natività della Beata Vergine Maria,2037-09-08,Tuesday,,,C,-C
2037,Santissimo nome di Maria,2037-09-12,Saturday,,,C,-C
2037,Madonna del Rosario,2037-10-07,Wednesday,,,C,-C
2037,Inizio Novena dei morti,2037-10-24,Saturday,,,C,-C
2037,Presentazione della Beata Vergine Maria,2037-11-21,Saturday,,,C,-C
2037,Santa Cecilia patrona musica,2037-11-22,Sunday,,,C,-C
2037,Inizio Novena all'immacolata,2037-11-29,Sunday,,,C,-C
2037,Madonna di Loreto,2037-12-10,Thursday,,,C,-C
2037,Santa Lucia,2037-12-13,Sunday,,,C,-C
2037,Inizio Novena di Natale,2037-12-16,Wednesday,,,C,-C
2037,Santo Stefano,2037-12-26,Saturday,,,C,-C
2037,Messa di Ringraziamento,2037-12-31,Thursday,,,C,-C
2038,1° Domenica di Avvento,2038-11-28,Sunday,I domenica di Avvento,C1,A,C1-A
2038,2° Domenica di Avvento,2038-12-05,Sunday,II domenica di Avvento,C2,A,C2-A
2038,3° Domenica di Avvento - Gaudete,2038-12-12,Sunday,III domenica di Avvento,C3,A,C3-A
2038,4° Domenica di Avvento,2038-12-19,Sunday,IV domenica di Avvento,C4,A,C4-A
2038,Natale del Signore,2038-12-25,Saturday,Natale del Signore – Messa del giorno,C8,A,C8-A
2038,Festa della Sacra Famiglia,2038-12-26,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,A,C9-A
2038,Maria Santissima Madre di Dio,2038-01-01,Friday,Solennità di Maria SS Madre di Dio,C10,A,C10-A
2038,2° domenica dopo natale,2038-01-03,Sunday,II domenica dopo Natale,C11,A,C11-A
2038,Epifania del Signore,2038-01-06,Wednesday,Epifania del Signore,C12,A,C12-A
2038,Battesimo del Signore,2038-01-10,Sunday,Battesimo del Signore,C13,A,C13-A
2038,1° Domenica di Quaresima,2038-03-14,Sunday,I domenica di Quaresima,C14,A,C14-A
2038,2° Domenica di Quaresima,2038-03-21,Sunday,II domenica di Quaresima,C15,A,C15-A
2038,3° Domenica di Quaresima,2038-03-28,Sunday,III domenica di Quaresima,C16,A,C16-A
2038,Domenica Laetare,2038-04-04,Sunday,IV domenica di Quaresima,C17,A,C17-A
2038,5° Domenica di Quaresima,2038-04-11,Sunday,V domenica di Quaresima,C18,A,C18-A
2038,Domenica delle Palme,2038-04-18,Sunday,Domenica delle Palme: Passione del Signore,C19,A,C19-A
2038,Giovedì Santo (Messa del Crisma),2038-04-22,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,A,C20-A
2038,Giovedì Santo (In Cena Domini),2038-04-22,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,A,C21-A
2038,Venerdì Santo (Passione del Signore),2038-04-23,Friday,Venerdì Santo «Passione del Signore»,C22,A,C22-A
2038,Pasqua - Risurrezione del Signore,2038-04-25,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,A,C24-A
2038,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2038-05-02,Sunday,II domenica di Pasqua,C25,A,C25-A
2038,3° Domenica di Pasqua (Misericordias Domini),2038-05-09,Sunday,III domenica di Pasqua,C26,A,C26-A
2038,4° Domenica di Pasqua (Jubilate),2038-05-16,Sunday,IV domenica di Pasqua,C27,A,C27-A
2038,5° Domenica di Pasqua (Cantate),2038-05-23,Sunday,V domenica di Pasqua,C28,A,C28-A
2038,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2038-05-30,Sunday,VI domenica di Pasqua,C29,A,C29-A
2038,Ascensione di Gesù,2038-06-06,Sunday,Ascensione del Signore,C30,A,C30-A
2038,Pentecoste,2038-06-13,Sunday,Domenica di Pentecoste – Messa del giorno,C33,A,C33-A
2038,Solennità della Santissima Trinità,2038-06-20,Sunday,Solennità della SS Trinità,C34,A,C34-A
2038,Santissimo Corpo e Sangue di Cristo,2038-06-27,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,A,C35-A
2038,Santissimo Cuore di Gesù,2038-07-02,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,A,C36-A
2038,2° D.T.O.,2038-01-17,Sunday,II domenica del Tempo Ordinario,C37,A,C37-A
2038,3° D.T.O.,2038-01-24,Sunday,III domenica del Tempo Ordinario,C38,A,C38-A
2038,4° D.T.O.,2038-01-31,Sunday,IV domenica del Tempo Ordinario,C39,A,C39-A
2038,5° D.T.O.,2038-02-07,Sunday,V domenica del Tempo Ordinario,C40,A,C40-A
2038,6° D.T.O.,2038-02-14,Sunday,VI domenica del Tempo Ordinario,C41,A,C41-A
2038,7° D.T.O.,2038-02-21,Sunday,VII domenica del Tempo Ordinario,C42,A,C42-A
2038,8° D.T.O.,2038-02-28,Sunday,VIII domenica del Tempo Ordinario,C43,A,C43-A
2038,9° D.T.O.,2038-03-07,Sunday,IX domenica del Tempo Ordinario,C44,A,C44-A
2038,14° D.T.O.,2038-07-04,Sunday,XIV domenica del Tempo Ordinario,C49,A,C49-A
2038,15° D.T.O.,2038-07-11,Sunday,XV domenica del Tempo Ordinario,C50,A,C50-A
2038,16° D.T.O.,2038-07-18,Sunday,XVI domenica del Tempo Ordinario,C51,A,C51-A
2038,17° D.T.O.,2038-07-25,Sunday,XVII domenica del Tempo Ordinario,C52,A,C52-A
2038,18° D.T.O.,2038-08-01,Sunday,XVIII domenica del Tempo Ordinario,C53,A,C53-A
2038,19° D.T.O.,2038-08-08,Sunday,XIX domenica del Tempo Ordinario,C54,A,C54-A
2038,21° D.T.O.,2038-08-22,Sunday,XXI domenica del Tempo Ordinario,C56,A,C56-A
2038,22° D.T.O.,2038-08-29,Sunday,XXII domenica del Tempo Ordinario,C57,A,C57-A
2038,23° D.T.O.,2038-09-05,Sunday,XXIII domenica del Tempo Ordinario,C58,A,C58-A
2038,24° D.T.O.,2038-09-12,Sunday,XXIV domenica del Tempo Ordinario,C59,A,C59-A
2038,25° D.T.O.,2038-09-19,Sunday,XXV domenica del Tempo Ordinario,C60,A,C60-A
2038,26° D.T.O.,2038-09-26,Sunday,XXVI domenica del Tempo Ordinario,C61,A,C61-A
2038,27° D.T.O.,2038-10-03,Sunday,XXVII domenica del Tempo Ordinario,C62,A,C62-A
2038,28° D.T.O.,2038-10-10,Sunday,XXVIII domenica del Tempo Ordinario,C63,A,C63-A
2038,29° D.T.O.,2038-10-17,Sunday,XXIX domenica del Tempo Ordinario,C64,A,C64-A
2038,30° D.T.O.,2038-10-24,Sunday,XXX domenica del Tempo Ordinario,C65,A,C65-A
2038,31° D.T.O.,2038-10-31,Sunday,XXXI domenica del Tempo Ordinario,C66,A,C66-A
2038,32° D.T.O.,2038-11-07,Sunday,XXXII domenica del Tempo Ordinario,C67,A,C67-A
2038,33° D.T.O.,2038-11-14,Sunday,XXXIII domenica del Tempo Ordinario,C68,A,C68-A
2038,34° D.T.O. - Solennità di Cristo Re,2038-11-21,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69,A,C69-A
2038,Presentazione del Signore (Candelora),2038-02-02,Tuesday,2 febbraio: Presentazione del Signore,C70,A,C70-A
2038,Natività di San Giovanni Battista,2038-06-24,Thursday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72,A,C72-A
2038,Santi Pietro e Paolo Apostoli,2038-06-29,Tuesday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74,A,C74-A
2038,Trasfigurazione del Signore,2038-08-06,Friday,6 agosto: Trasfigurazione del Signore,C75,A,C75-A
2038,Assunzione della Beata Vergine Maria,2038-08-15,Sunday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77,A,C77-A
2038,Esaltazione della Santa Croce,2038-09-14,Tuesday,14 settembre: Esaltazione della Santa Croce,C78,A,C78-A
2038,Solennità di tutti i Santi,2038-11-01,Monday,1 novembre: Tutti i Santi,C79,A,C79-A
2038,Commemorazione dei defunti,2038-11-02,Tuesday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80,A,C80-A
2038,Commemorazione dei defunti,2038-11-02,Tuesday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81,A,C81-A
2038,Commemorazione dei defunti,2038-11-02,Tuesday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82,A,C82-A
2038,Dedicazione Basilica Lateranense,2038-11-09,Tuesday,9 novembre: Dedicazione della Basilica lateranense,C83,A,C83-A
2038,Immacolata Concezione,2038-12-08,Wednesday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84,A,C84-A
2038,Giornata mondiale della pace,2038-01-01,Friday,,,A,-A
2038,Santissimo nome di Gesù,2038-01-03,Sunday,,,A,-A
2038,Conversione di San Paolo apostolo,2038-01-25,Monday,,,A,-A
2038,Madonna di Lourdes,2038-02-11,Thursday,,,A,-A
2038,Cattedra di San Pietro Apostolo,2038-02-22,Monday,,,A,-A
2038,Mercoledì delle ceneri,2038-03-10,Wednesday,,,A,-A
2038,Solennità di San Giuseppe,2038-03-19,Friday,,,A,-A
2038,Festa dell'Annunciazione,2038-03-25,Thursday,,,A,-A
2038,Lunedì della settimana Santa,2038-04-19,Monday,,,A,-A
2038,Martedì della settimana Santa,2038-04-20,Tuesday,,,A,-A
2038,Mercoledì della settimana Santa,2038-04-21,Wednesday,,,A,-A
2038,Inizio Novena alla Divina Misericordia,2038-04-23,Friday,,,A,-A
2038,Sabato Santo,2038-04-24,Saturday,,,A,-A
2038,Lunedì dell'Angelo,2038-04-26,Monday,,,A,-A
2038,San Giuseppe Lavoratore,2038-05-01,Saturday,,,A,-A
2038,Visitazione della Beata Vergine Maria,2038-05-31,Monday,,,A,-A
2038,Inizio Novena di Pentecoste,2038-06-04,Friday,,,A,-A
2038,Beata Vergine Maria del Monte Carmelo,2038-07-16,Friday,,,A,-A
2038,San Giacomo,2038-07-25,Sunday,,,A,-A
2038,Natività della Beata Vergine Maria,2038-09-08,Wednesday,,,A,-A
2038,Santissimo nome di Maria,2038-09-12,Sunday,,,A,-A
2038,Madonna del Rosario,2038-10-07,Thursday,,,A,-A
2038,Inizio Novena dei morti,2038-10-24,Sunday,,,A,-A
2038,Presentazione della Beata Vergine Maria,2038-11-21,Sunday,,,A,-A
2038,Santa Cecilia patrona musica,2038-11-22,Monday,,,A,-A
2038,Inizio Novena all'immacolata,2038-11-29,Monday,,,A,-A
2038,Madonna di Loreto,2038-12-10,Friday,,,A,-A
2038,Santa Lucia,2038-12-13,Monday,,,A,-A
2038,Inizio Novena di Natale,2038-12-16,Thursday,,,A,-A
2038,Santo Stefano,2038-12-26,Sunday,,,A,-A
2038,Messa di Ringraziamento,2038-12-31,Friday,,,A,-A
2039,1° Domenica di Avvento,2039-11-27,Sunday,I domenica di Avvento,C1,B,C1-B
2039,2° Domenica di Avvento,2039-12-04,Sunday,II domenica di Avvento,C2,B,C2-B
2039,3° Domenica di Avvento - Gaudete,2039-12-11,Sunday,III domenica di Avvento,C3,B,C3-B
2039,4° Domenica di Avvento,2039-12-18,Sunday,IV domenica di Avvento,C4,B,C4-B
2039,Natale del Signore,2039-12-25,Sunday,Natale del Signore – Messa del giorno,C8,B,C8-B
2039,Festa della Sacra Famiglia,2039-12-30,Friday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,B,C9-B
2039,Maria Santissima Madre di Dio,2039-01-01,Saturday,Solennità di Maria SS Madre di Dio,C10,B,C10-B
2039,Epifania del Signore,2039-01-06,Thursday,Epifania del Signore,C12,B,C12-B
2039,Battesimo del Signore,2039-01-09,Sunday,Battesimo del Signore,C13,B,C13-B
2039,1° Domenica di Quaresima,2039-02-27,Sunday,I domenica di Quaresima,C14,B,C14-B
2039,2° Domenica di Quaresima,2039-03-06,Sunday,II domenica di Quaresima,C15,B,C15-B
2039,3° Domenica di Quaresima,2039-03-13,Sunday,III domenica di Quaresima,C16,B,C16-B
2039,Domenica Laetare,2039-03-20,Sunday,IV domenica di Quaresima,C17,B,C17-B
2039,5° Domenica di Quaresima,2039-03-27,Sunday,V domenica di Quaresima,C18,B,C18-B
2039,Domenica delle Palme,2039-04-03,Sunday,Domenica delle Palme: Passione del Signore,C19,B,C19-B
2039,Giovedì Santo (Messa del Crisma),2039-04-07,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,B,C20-B
2039,Giovedì Santo (In Cena Domini),2039-04-07,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,B,C21-B
2039,Venerdì Santo (Passione del Signore),2039-04-08,Friday,Venerdì Santo «Passione del Signore»,C22,B,C22-B
2039,Pasqua - Risurrezione del Signore,2039-04-10,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,B,C24-B
2039,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2039-04-17,Sunday,II domenica di Pasqua,C25,B,C25-B
2039,3° Domenica di Pasqua (Misericordias Domini),2039-04-24,Sunday,III domenica di Pasqua,C26,B,C26-B
2039,4° Domenica di Pasqua (Jubilate),2039-05-01,Sunday,IV domenica di Pasqua,C27,B,C27-B
2039,5° Domenica di Pasqua (Cantate),2039-05-08,Sunday,V domenica di Pasqua,C28,B,C28-B
2039,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2039-05-15,Sunday,VI domenica di Pasqua,C29,B,C29-B
2039,Ascensione di Gesù,2039-05-22,Sunday,Ascensione del Signore,C30,B,C30-B
2039,Pentecoste,2039-05-29,Sunday,Domenica di Pentecoste – Messa del giorno,C33,B,C33-B
2039,Solennità della Santissima Trinità,2039-06-05,Sunday,Solennità della SS Trinità,C34,B,C34-B
2039,Santissimo Corpo e Sangue di Cristo,2039-06-12,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,B,C35-B
2039,Santissimo Cuore di Gesù,2039-06-17,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,B,C36-B
2039,2° D.T.O.,2039-01-16,Sunday,II domenica del Tempo Ordinario,C37,B,C37-B
2039,3° D.T.O.,2039-01-23,Sunday,III domenica del Tempo Ordinario,C38,B,C38-B
2039,4° D.T.O.,2039-01-30,Sunday,IV domenica del Tempo Ordinario,C39,B,C39-B
2039,5° D.T.O.,2039-02-06,Sunday,V domenica del Tempo Ordinario,C40,B,C40-B
2039,6° D.T.O.,2039-02-13,Sunday,VI domenica del Tempo Ordinario,C41,B,C41-B
