id_canti,titolo,score_vector_similarity,score_text_similarity,score_deviation,score_selection,score_history,score,adeguatezza
275,La Pace Sia con Te,,0.18,0.0,,,10,:material-dots-horizontal: Mh
114,Canta Alleluia,,0.19,-0.02,,,10,:material-dots-horizontal: Mh
2100,Salve dolce Vergine,,0.26,-0.11,,,10,:material-dots-horizontal: Mh
1880,E la strada si apre,,0.29,-0.14,,,10,:material-dots-horizontal: Mh
1887,Esulta il cielo,,0.3,-0.15,,,10,:material-dots-horizontal: Mh
1938,Venite saliamo al monte del Signore,,0.22,-0.05,,,10,:material-dots-horizontal: Mh
2023,Oggi è nato per noi,,0.23,-0.06,,,10,:material-dots-horizontal: Mh
2369,Oh Maria quanto sei bella,,0.19,-0.02,,,10,:material-dots-horizontal: Mh
2163,Mi sentii pieno di gioia (Salmo 122),,0.22,-0.05,,,10,:material-dots-horizontal: Mh
1821,"Santo, Santo, Santo",,0.2,-0.02,,,10,:material-dots-horizontal: Mh
2816,Alleluia (Dio ha visitato il suo popolo),,0.26,-0.09,,,10,:material-dots-horizontal: Mh
1847,Ave Maria stella del mattino,,0.29,-0.13,,,10,:material-dots-horizontal: Mh
1725,Innalziamo lo sguardo,,0.25,-0.09,,,10,:material-dots-horizontal: Mh
2240,Con l'offerta di Gesù,,0.32,-0.18,,,10,:material-dots-horizontal: Mh
2261,Pane per noi spezzato,,0.24,-0.08,,,10,:material-dots-horizontal: Mh
1895,Questo è il giorno fatto dal Signore ,,0.29,-0.13,,,10,:material-dots-horizontal: Mh
1546,Alleluia (Celtico),,0.26,-0.11,,,10,:material-dots-horizontal: Mh
2933,Veniamo a Te,,0.27,-0.12,,,10,:material-dots-horizontal: Mh
1946,Aprite le porte a Cristo,,0.33,-0.18,,,10,:material-dots-horizontal: Mh
2697,Parole di vita,,0.24,-0.07,,,10,:material-dots-horizontal: Mh
2262,Maria speranza nostra,,0.27,-0.11,,,10,:material-dots-horizontal: Mh
205,Gioisci Figlia di Sion,,0.34,-0.21,,,10,:material-dots-horizontal: Mh
2977,Ascolta Creatore pietoso,,0.3,-0.14,,,10,:material-dots-horizontal: Mh
47,Amare questa vita,,0.3,-0.14,,,10,:material-dots-horizontal: Mh
1865,Osanna al Figlio di David,,0.28,-0.13,,,10,:material-dots-horizontal: Mh
1684,Celebriamo il Signore,,0.22,-0.04,,,10,:material-dots-horizontal: Mh
1399,Alleluia - Lode Cosmica,,0.24,-0.08,,,10,:material-dots-horizontal: Mh
2446,Alleluja - Cristo è risorto dai morti,,0.15,0.03,,,10,:material-dots-horizontal: Mh
2171,Maria porta dell'avvento,,0.19,-0.01,,,10,:material-dots-horizontal: Mh
2332,Osanna al Figlio di David (v2),,0.26,-0.11,,,10,:material-dots-horizontal: Mh
2098,"Spirito Santo, dolce presenza",,0.24,-0.08,,,10,:material-dots-horizontal: Mh
2497,Beato chi dimora in Te,,0.23,-0.06,,,10,:material-dots-horizontal: Mh
160,Dio s’è fatto come noi,,0.3,-0.15,,,10,:material-dots-horizontal: Mh
2599,Inno allo Spirito,,0.29,-0.14,,,10,:material-dots-horizontal: Mh
188,Emmanuel,,0.28,-0.12,,,10,:material-dots-horizontal: Mh
388,Ruah,,0.2,-0.02,,,10,:material-dots-horizontal: Mh
2302,Il deserto fiorirà,,0.2,-0.03,,,10,:material-dots-horizontal: Mh
2124,Oggi è giorno di festa,,0.28,-0.15,,,9,:material-dots-horizontal: Mh
1899,Alleluia parla o Signore ,,0.21,-0.06,,,9,:material-dots-horizontal: Mh
2518,E' il Signor,,0.24,-0.09,,,9,:material-dots-horizontal: Mh
2409,Benedizione di San Francesco,,0.2,-0.05,,,9,:material-dots-horizontal: Mh
1992,Spirito Santo (Espiritus Santo),,0.22,-0.07,,,9,:material-dots-horizontal: Mh
2078,Madre fiducia nostra,,0.27,-0.13,,,9,:material-dots-horizontal: Mh
2368,O dolce legno,,0.22,-0.07,,,9,:material-dots-horizontal: Mh
1824,Alleluia (venite a me),,0.21,-0.07,,,9,:material-dots-horizontal: Mh
2258,Dal cielo scende la benedizione,,0.26,-0.12,,,9,:material-dots-horizontal: Mh
1812,"Vieni Spirito Santo, Vieni",,0.2,-0.05,,,9,:material-dots-horizontal: Mh
1961,Facciamo festa,,0.19,-0.04,,,9,:material-dots-horizontal: Mh
2205,Vidi la nuova Gerusalemme,,0.31,-0.18,,,9,:material-dots-horizontal: Mh
2990,Santa chiesa di Dio,,0.29,-0.17,,,9,:material-dots-horizontal: Mh
2917,"Alleluia, la tua parola",,0.24,-0.09,,,9,:material-dots-horizontal: Mh
2476,Alleluia Tu sei la parola,,0.22,-0.08,,,9,:material-dots-horizontal: Mh
1407,Noi ti diamo gloria,,0.19,-0.04,,,9,:material-dots-horizontal: Mh
2167,Vieni Signore Vieni (Maranatha),,0.17,-0.01,,,9,:material-dots-horizontal: Mh
1687,Gesù dolce musica,,0.22,-0.07,,,9,:material-dots-horizontal: Mh
1641,Santo,,0.21,-0.07,,,9,:material-dots-horizontal: Mh
2532,Hosanna (versione italiana),,0.22,-0.07,,,9,:material-dots-horizontal: Mh
2195,Alleluia un giorno Santo,,0.23,-0.09,,,9,:material-dots-horizontal: Mh
2802,Shemà Israel,,0.17,-0.02,,,9,:material-dots-horizontal: Mh
1837,Dio è la mia salvezza,,0.26,-0.12,,,9,:material-dots-horizontal: Mh
1679,Dal tronco di Jesse,,0.2,-0.05,,,9,:material-dots-horizontal: Mh
1776,Osanna,,0.19,-0.04,,,9,:material-dots-horizontal: Mh
2673,Sei per noi cibo di eternità,,0.27,-0.14,,,9,:material-dots-horizontal: Mh
2091,Santo ,,0.2,-0.05,,,9,:material-dots-horizontal: Mh
486,Vieni e seguimi,,0.24,-0.1,,,9,:material-dots-horizontal: Mh
2317,L'uomo dei dolori,,0.25,-0.1,,,9,:material-dots-horizontal: Mh
2602,E' il Signor,,0.24,-0.09,,,9,:material-dots-horizontal: Mh
66,Ave donna Maria,,0.28,-0.14,,,9,:material-dots-horizontal: Mh
3095,Alleluia (Sei parola),,0.24,-0.09,,,9,:material-dots-horizontal: Mh
2647,La sua casa,,0.34,-0.23,,,9,:material-dots-horizontal: Mh
1612,Vieni Spirito di Dio,,0.21,-0.06,,,9,:material-dots-horizontal: Mh
423,Servo per amore,,0.27,-0.13,,,9,:material-dots-horizontal: Mh
3149,Ave Maria (stendi il tuo manto),,0.29,-0.16,,,9,:material-dots-horizontal: Mh
2007,Viene il Signore,,0.27,-0.13,,,9,:material-dots-horizontal: Mh
2075,Alleluia - Questa Tua Parola,,0.22,-0.07,,,9,:material-dots-horizontal: Mh
1379,Tutto è Possibile (Nuovi Orizzonti),,0.25,-0.12,,,9,:material-dots-horizontal: Mh
3,Acclamate a Dio,,0.29,-0.16,,,9,:material-dots-horizontal: Mh
1857,Santo,,0.23,-0.08,,,9,:material-dots-horizontal: Mh
1711,Spirito del Dio vivente,,0.22,-0.08,,,9,:material-dots-horizontal: Mh
1838,Ora lasciateci cantare,,0.24,-0.09,,,9,:material-dots-horizontal: Mh
2652,Santo (Nato per noi),,0.19,-0.04,,,9,:material-dots-horizontal: Mh
319,Nelle mani della Creazione,,0.22,-0.08,,,9,:material-dots-horizontal: Mh
2530,La vera gioia,,0.31,-0.19,,,9,:material-dots-horizontal: Mh
2883,"Santo, Santo è il Signore ",,0.19,-0.04,,,9,:material-dots-horizontal: Mh
242,In principio,,0.27,-0.14,,,9,:material-dots-horizontal: Mh
1964,Mira il tuo popolo,,0.23,-0.08,,,9,:material-dots-horizontal: Mh
1660,Spirito Santo (Fiume di Pace),,0.23,-0.09,,,9,:material-dots-horizontal: Mh
2801,Ditemi è vero!,,0.26,-0.12,,,9,:material-dots-horizontal: Mh
467,Lodi all'altissimo (Tu sei Santo),,0.18,-0.08,,0.13,9,:material-dots-horizontal: Mh
2165,Prepariamo la via,,0.26,-0.13,,,9,:material-dots-horizontal: Mh
409,Santo il Signore,,0.23,-0.08,,,9,:material-dots-horizontal: Mh
2061,Stabat Mater,,0.21,-0.09,,,8,:material-dots-horizontal: Mh
1884,Benedetto sei Tu Signore ,,0.16,-0.01,,,8,:material-dots-horizontal: Mh
406,Santo (Osanna Eh),,0.2,-0.08,,,8,:material-dots-horizontal: Mh
1890,Anima di Cristo,,0.23,-0.1,,,8,:material-dots-horizontal: Mh
2470,Spirito Santo cuore dell'umanità,,0.18,-0.04,,,8,:material-dots-horizontal: Mh
1694,"Gloria, gloria, gloria io l’ho incontrato",,0.17,-0.03,,,8,:material-dots-horizontal: Mh
1891,Alleluia Cristo è risorto veramente,,0.23,-0.11,,,8,:material-dots-horizontal: Mh
397,Santo,,0.2,-0.06,,,8,:material-dots-horizontal: Mh
2044,Davanti a te Gesu',,0.23,-0.1,,,8,:material-dots-horizontal: Mh
2335,Santo il Signore,,0.2,-0.08,,,8,:material-dots-horizontal: Mh
1603,Regina della Pace,,0.17,-0.03,,,8,:material-dots-horizontal: Mh
2615,Dai confini del mondo,,0.24,-0.12,,,8,:material-dots-horizontal: Mh
2406,"Lodate, lodate",,0.19,-0.05,,,8,:material-dots-horizontal: Mh
432,Silenzioso Dio,,0.31,-0.2,,,8,:material-dots-horizontal: Mh
2403,Noi t’invochiamo,,0.16,-0.03,,,8,:material-dots-horizontal: Mh
402,Santo,,0.22,-0.1,,,8,:material-dots-horizontal: Mh
436,Sotto il Tuo manto,,0.2,-0.06,,,8,:material-dots-horizontal: Mh
2928,E Volare Volare,,0.19,-0.06,,,8,:material-dots-horizontal: Mh
2011,Nostra Signora della speranza,,0.27,-0.16,,,8,:material-dots-horizontal: Mh
1923,Santo Santo,,0.22,-0.1,,,8,:material-dots-horizontal: Mh
186,Effonderò il mio Spirito,,0.17,-0.03,,,8,:material-dots-horizontal: Mh
135,Come l’aurora verrai,,0.28,-0.16,,,8,:material-dots-horizontal: Mh
2118,Santo (Dio del Cielo),,0.27,-0.15,,,8,:material-dots-horizontal: Mh
1718,Venite dal profondo,,0.31,-0.2,,,8,:material-dots-horizontal: Mh
2084,Signore Pietà,,0.21,-0.08,,,8,:material-dots-horizontal: Mh
1624,"Maria, sei l'unico fiore",,0.22,-0.1,,,8,:material-dots-horizontal: Mh
377,Rallegriamoci,,0.28,-0.16,,,8,:material-dots-horizontal: Mh
2475,"Alleluia, ecco lo sposo",,0.24,-0.11,,,8,:material-dots-horizontal: Mh
3102,O Santissima,,0.19,-0.05,,,8,:material-dots-horizontal: Mh
1735,Santo (Do Re Mi),,0.23,-0.11,,,8,:material-dots-horizontal: Mh
1841,Volto Santo di Cristo,,0.24,-0.12,,,8,:material-dots-horizontal: Mh
1635,Accogli nella tua bontà,,0.26,-0.14,,,8,:material-dots-horizontal: Mh
478,Verbum Panis,,0.16,-0.01,,,8,:material-dots-horizontal: Mh
2213,Santo (Come fuoco vivo) v2,,0.2,-0.06,,,8,:material-dots-horizontal: Mh
1916,"Cammina insieme a noi, Maria",,0.19,-0.06,,,8,:material-dots-horizontal: Mh
403,Santo (Gen Verde),,0.17,-0.03,,,8,:material-dots-horizontal: Mh
396,Santo C.M.,,0.16,-0.02,,,8,:material-dots-horizontal: Mh
2920,Fiamma viva d’amore,,0.23,-0.1,,,8,:material-dots-horizontal: Mh
2348,"Alleluia, il tuo Vangelo",,0.21,-0.08,,,8,:material-dots-horizontal: Mh
462,Ti seguirò,,0.15,-0.0,,,8,:material-dots-horizontal: Mh
20,Alleluia (Passeranno i cieli),,0.22,-0.09,,,8,:material-dots-horizontal: Mh
233,Il Regno di Dio,,0.24,-0.11,,,8,:material-dots-horizontal: Mh
2362,Donna Maria,,0.18,-0.04,,,8,:material-dots-horizontal: Mh
2658,È nato Dio per noi,,0.2,-0.06,,,8,:material-dots-horizontal: Mh
1544,Tu sei bambino,,0.21,-0.09,,,8,:material-dots-horizontal: Mh
2096,Canoni - Dona la pace,,0.2,-0.07,,,8,:material-dots-horizontal: Mh
1601,Anima di Cristo,,0.21,-0.09,,,8,:material-dots-horizontal: Mh
258,Io vedo la Tua luce,,0.33,-0.24,,,8,:material-dots-horizontal: Mh
2356,Passa questo mondo,,0.21,-0.11,,,7,:material-dots-horizontal: Mh
2318,Santo,,0.2,-0.1,,,7,:material-dots-horizontal: Mh
2307,Santo Santo,,0.19,-0.08,,,7,:material-dots-horizontal: Mh
2342,Osanna,,0.19,-0.08,,,7,:material-dots-horizontal: Mh
2178,Porta le nostre preghiere,,0.24,-0.15,,,7,:material-dots-horizontal: Mh
2194,Alleluia Quando siam riuniti,,0.18,-0.07,,,7,:material-dots-horizontal: Mh
2267,Ascolta Israele,,0.14,-0.02,,,7,:material-dots-horizontal: Mh
16,Alleluia,,0.17,-0.06,,,7,:material-dots-horizontal: Mh
1877,E' Santo,,0.23,-0.12,,,7,:material-dots-horizontal: Mh
1002,Santo è il Signore,,0.15,-0.04,,,7,:material-dots-horizontal: Mh
2382,Alleluia a Colui che risuscitò ,,0.25,-0.16,,,7,:material-dots-horizontal: Mh
1695,Ho respirato il tuo sì,,0.28,-0.19,,,7,:material-dots-horizontal: Mh
2913,Canto al Vangelo,,0.17,-0.06,,,7,:material-dots-horizontal: Mh
2242,In questo giorno di luce,,0.24,-0.14,,,7,:material-dots-horizontal: Mh
1682,Benedetto sei Tu,,0.22,-0.12,,,7,:material-dots-horizontal: Mh
2379,Spirito d'Amore  ,,0.23,-0.12,,,7,:material-dots-horizontal: Mh
2349,Santo è il Signore ,,0.19,-0.08,,,7,:material-dots-horizontal: Mh
2170,Tu vieni signore,,0.24,-0.15,,,7,:material-dots-horizontal: Mh
2097,Canoni - Questa notte,,0.14,-0.02,,,7,:material-dots-horizontal: Mh
2434,Nome dolcissimo,,0.15,-0.03,,,7,:material-dots-horizontal: Mh
2154,Alleluia (Messa della Concordia),,0.17,-0.06,,,7,:material-dots-horizontal: Mh
2625,Gesù (Pentecoste '81),,0.19,-0.07,,,7,:material-dots-horizontal: Mh
2717,In quei giorni,,0.24,-0.14,,,7,:material-dots-horizontal: Mh
24,Alleluia di Natale,,0.24,-0.14,,,7,:material-dots-horizontal: Mh
2219,Spalancate le porte a Cristo,,0.26,-0.17,,,7,:material-dots-horizontal: Mh
2326,Tu sei qui,,0.26,-0.17,,,7,:material-dots-horizontal: Mh
399,Santo,,0.2,-0.09,,,7,:material-dots-horizontal: Mh
198,Fragile pane,,0.24,-0.14,,,7,:material-dots-horizontal: Mh
1830,Gloria a te,,0.22,-0.11,,,7,:material-dots-horizontal: Mh
303,"Maria, vogliamo amarti",,0.23,-0.12,,,7,:material-dots-horizontal: Mh
1688,Gesù t’adoriamo,,0.2,-0.09,,,7,:material-dots-horizontal: Mh
2740,Lodate Dio,,0.22,-0.12,,,7,:material-dots-horizontal: Mh
280,Le Tue mani,,0.23,-0.14,,,7,:material-dots-horizontal: Mh
1931,Dove tu sei,,0.19,-0.08,,,7,:material-dots-horizontal: Mh
401,Santo,,0.2,-0.1,,,7,:material-dots-horizontal: Mh
81,Benedetto Tu Signore,,0.18,-0.06,,,7,:material-dots-horizontal: Mh
2630,Lode e Gloria al tuo nome,,0.2,-0.09,,,7,:material-dots-horizontal: Mh
2184,Santo 2019,,0.2,-0.09,,,7,:material-dots-horizontal: Mh
1955,Tu sarai profeta (2),,0.29,-0.21,,,7,:material-dots-horizontal: Mh
2991,Alleluia - Oggi la Chiesa,,0.2,-0.09,,,7,:material-dots-horizontal: Mh
1750,"Come è bello, come da gioia. Sal 132(133)",,0.25,-0.16,,,7,:material-dots-horizontal: Mh
2121,Who you say I am,,0.11,0.03,,,7,:material-dots-horizontal: Mh
3008,Mistero della Cena,,0.19,-0.08,,,7,:material-dots-horizontal: Mh
1579,Signore cerchi i figli tuoi,,0.16,-0.04,,,7,:material-dots-horizontal: Mh
1905,Solo in Dio riposa l'anima mia,,0.18,-0.08,,,6,:material-dots-horizontal: Mh
1712,"Ti salutiamo, o Vergine",,0.2,-0.12,,,6,:material-dots-horizontal: Mh
2919,Ecco quant'è bello,,0.2,-0.11,,,6,:material-dots-horizontal: Mh
2811,Fame e sete di Cristo,,0.22,-0.14,,,6,:material-dots-horizontal: Mh
2505,Cristo muove le montagne,,0.3,-0.24,,,6,:material-dots-horizontal: Mh
2724,"Eli, Eli, lamma sabactani",,0.1,0.01,,,6,:material-dots-horizontal: Mh
2200,Canto di Madonna povertà,,0.21,-0.12,,,6,:material-dots-horizontal: Mh
1714,"Ti saluto, o Croce santa",,0.22,-0.14,,,6,:material-dots-horizontal: Mh
2674,La Madre,,0.24,-0.16,,,6,:material-dots-horizontal: Mh
1392,Il Natale del Signor (Titolo originale: The first Nowell),,0.24,-0.16,,,6,:material-dots-horizontal: Mh
1671,Alleluia Canto per Cristo (v2),,0.14,-0.05,,,6,:material-dots-horizontal: Mh
1876,Santo,,0.18,-0.1,,,6,:material-dots-horizontal: Mh
1611,Santo (Jesus Christ Superstar),,0.21,-0.12,,,6,:material-dots-horizontal: Mh
159,Dio Regna,,0.22,-0.13,,,6,:material-dots-horizontal: Mh
2693,Benvenuto Dio bambino,,0.25,-0.17,,,6,:material-dots-horizontal: Mh
2215,Ogni volta che mangiamo di questo pane,,0.16,-0.06,,,6,:material-dots-horizontal: Mh
3096,"Credo in Te, Signor",,0.17,-0.08,,,6,:material-dots-horizontal: Mh
1888,"Inno della Divina Misericordia (Gesù, confido in Te)",,0.22,-0.15,,,6,:material-dots-horizontal: Mh
67,Ave Maria,,0.24,-0.17,,,6,:material-dots-horizontal: Mh
2363,Ave Maria ,,0.22,-0.15,,,6,:material-dots-horizontal: Mh
320,Ninna Nanna,,0.21,-0.12,,,6,:material-dots-horizontal: Mh
1663,Ti dono il mio cuore Gesù,,0.26,-0.19,,,6,:material-dots-horizontal: Mh
1752,Mi basta la tua grazia,,0.28,-0.21,,,6,:material-dots-horizontal: Mh
2120,Quello che Dio dice di me (versione italiana),,0.23,-0.15,,,6,:material-dots-horizontal: Mh
1566,Re dei Re,,0.19,-0.1,,,6,:material-dots-horizontal: Mh
2812,Ave Maria gratia plena,,0.18,-0.1,,,6,:material-dots-horizontal: Mh
2034,Osanna cantiamo al Signor,,0.18,-0.1,,,6,:material-dots-horizontal: Mh
2312,Santo Santo,,0.23,-0.16,,,6,:material-dots-horizontal: Mh
3058,Santo,,0.2,-0.11,,,6,:material-dots-horizontal: Mh
2202,Santo,,0.18,-0.08,,,6,:material-dots-horizontal: Mh
2057,Gesù ricordati di me,,0.26,-0.2,,,6,:material-dots-horizontal: Mh
1941,Santo,,0.19,-0.11,,,6,:material-dots-horizontal: Mh
2328,Santo,,0.19,-0.11,,,6,:material-dots-horizontal: Mh
2473,In trasparenza,,0.25,-0.18,,,6,:material-dots-horizontal: Mh
2556,Osanna all'Altissimo,,0.18,-0.09,,,6,:material-dots-horizontal: Mh
1736,Come un fiume d'acqua viva,,0.15,-0.06,,,6,:material-dots-horizontal: Mh
464,Tu sarai profeta,,0.29,-0.22,,,6,:material-dots-horizontal: Mh
2477,"Alleluia, Cristo nostra Pasqua",,0.17,-0.07,,,6,:material-dots-horizontal: Mh
2640,Stirpe eletta ,,0.11,-0.01,,,6,:material-dots-horizontal: Mh
2402,Dio ti adorerò ,,0.17,-0.07,,,6,:material-dots-horizontal: Mh
1753,Santo,,0.19,-0.11,,,6,:material-dots-horizontal: Mh
2761,Alleuia malgascio,,0.15,-0.06,,,6,:material-dots-horizontal: Mh
1771,La vita che nasce,,0.3,-0.24,,,6,:material-dots-horizontal: Mh
1455,Questa è la mia fede,,0.25,-0.18,,,6,:material-dots-horizontal: Mh
1573,Sei libertà,,0.23,-0.16,,,6,:material-dots-horizontal: Mh
2304,Il canto della Resurrezione,,0.2,-0.11,,,6,:material-dots-horizontal: Mh
449,Tacita notte,,0.24,-0.17,,,6,:material-dots-horizontal: Mh
408,Santo è Santo,,0.14,-0.03,,,6,:material-dots-horizontal: Mh
1991,O madre del signore,,0.22,-0.17,,,5,:material-dots-horizontal: Mh
1993,Maria (Quando l'amor),,0.25,-0.2,,,5,:material-dots-horizontal: Mh
2059,Questo è il tempo,,0.21,-0.14,,,5,:material-dots-horizontal: Mh
203,Gesù per le strade,,0.21,-0.14,,,5,:material-dots-horizontal: Mh
1967,"Tota pulchra es, Maria",,0.12,-0.03,,,5,:material-dots-horizontal: Mh
1607,Cantate al Signore,,0.21,-0.14,,,5,:material-dots-horizontal: Mh
1860,Gesù è vivo,,0.25,-0.19,,,5,:material-dots-horizontal: Mh
2111,Alleluia Gesù,,0.24,-0.18,,,5,:material-dots-horizontal: Mh
2997,O Luce radiosa,,0.28,-0.24,,,5,:material-dots-horizontal: Mh
3010,Santo è il Signore,,0.19,-0.12,,,5,:material-dots-horizontal: Mh
2878,Santo,,0.19,-0.13,,,5,:material-dots-horizontal: Mh
1866,E' finita l'attesa dell'uomo,,0.25,-0.2,,,5,:material-dots-horizontal: Mh
2927,Santo,,0.19,-0.13,,,5,:material-dots-horizontal: Mh
68,Ave Maria,,0.23,-0.18,,,5,:material-dots-horizontal: Mh
2162,Be thou my vision,,0.1,-0.02,,,5,:material-dots-horizontal: Mh
2404,Fuoco che consuma,,0.21,-0.14,,,5,:material-dots-horizontal: Mh
1845,La pietra (salmo 117),,0.11,-0.03,,,5,:material-dots-horizontal: Mh
2760,"Alleluia, Acclamiamo a te",,0.27,-0.23,,,5,:material-dots-horizontal: Mh
3018,Veni Domine Jesu,,0.15,-0.08,,,5,:material-dots-horizontal: Mh
2885,Salmo 150,,0.16,-0.09,,,5,:material-dots-horizontal: Mh
1943,Vieni o Spirito Creatore,,0.27,-0.22,,,5,:material-dots-horizontal: Mh
2279,Come la cerva,,0.12,-0.04,,,5,:material-dots-horizontal: Mh
1784,Santo (Ci doniamo a Te),,0.19,-0.13,,,5,:material-dots-horizontal: Mh
3024,"Tota pulchra es, Maria",,0.12,-0.03,,,5,:material-dots-horizontal: Mh
207,Gli angeli delle campagne,,0.21,-0.15,,,5,:material-dots-horizontal: Mh
2741,Lodate Iddio,,0.11,-0.03,,,5,:material-dots-horizontal: Mh
3028,Lu Missía,,0.15,-0.07,,,5,:material-dots-horizontal: Mh
29,"Alleluia, chi ascolta le mie parole",,0.17,-0.09,,,5,:material-dots-horizontal: Mh
1861,Ti saluto San Giuseppe,,0.14,-0.06,,,5,:material-dots-horizontal: Mh
364,Preghiera dei poveri di Yahvè,,0.13,-0.04,,,5,:material-dots-horizontal: Mh
1724,Gloria a Dio,,0.29,-0.24,,,5,:material-dots-horizontal: Mh
288,"Lode a Te, o Cristo",,0.17,-0.1,,,5,:material-dots-horizontal: Mh
2276,Santo,,0.2,-0.13,,,5,:material-dots-horizontal: Mh
3069,I nostri semplici doni,,0.22,-0.17,,,5,:material-dots-horizontal: Mh
1691,Gloria al suo nom,,0.19,-0.12,,,5,:material-dots-horizontal: Mh
3076,"Con questo pane, con questo vino",,0.23,-0.17,,,5,:material-dots-horizontal: Mh
404,Santo,,0.19,-0.13,,,5,:material-dots-horizontal: Mh
1751,E' un tetto la mano di Dio,,0.24,-0.18,,,5,:material-dots-horizontal: Mh
2074,Misericordes sicut Pater! (Inno dell'Anno Santo della Misericordia),,0.2,-0.14,,,5,:material-dots-horizontal: Mh
1840,Salvator Mundi,,0.06,0.03,,,5,:material-dots-horizontal: Mh
2016,Riempici di Te,,0.23,-0.17,,,5,:material-dots-horizontal: Mh
2484,Come la cerva - Salmo 41,,0.16,-0.09,,,5,:material-dots-horizontal: Mh
260,Jesus Christ you are my life,,0.18,-0.11,,,5,:material-dots-horizontal: Mh
3097,La creazione giubili,,0.22,-0.17,,,5,:material-dots-horizontal: Mh
1598,"Vieni Gesù, Maranathà",,0.23,-0.2,,,4,:material-dots-horizontal: Mh
2648,Sanctus! Holy!,,0.16,-0.12,,,4,:material-dots-horizontal: Mh
2161,Santo,,0.18,-0.13,,,4,:material-dots-horizontal: Mh
2375,Ave Maria splendore e bellezza,,0.24,-0.2,,,4,:material-dots-horizontal: Mh
2350,Benedetto sei Signor ,,0.14,-0.09,,,4,:material-dots-horizontal: Mh
146,Cristo risusciti,,0.22,-0.18,,,4,:material-dots-horizontal: Mh
2401,Benedictus ,,0.21,-0.18,,,4,:material-dots-horizontal: Mh
2735,Notte di Luce,,0.16,-0.11,,,4,:material-dots-horizontal: Mh
2359,T'invochiamo Spirito,,0.11,-0.04,,,4,:material-dots-horizontal: Mh
116,Canterò per Te,,0.28,-0.25,,,4,:material-dots-horizontal: Mh
2712,Ecco il pane,,0.16,-0.1,,,4,:material-dots-horizontal: Mh
2210,Saluto alla Vergine,,0.17,-0.13,,,4,:material-dots-horizontal: Mh
1696,Spirito di santità,,0.22,-0.19,,,4,:material-dots-horizontal: Mh
1842,Gloria e lode a te,,0.2,-0.15,,,4,:material-dots-horizontal: Mh
2181,Gloria,,0.28,-0.26,,,4,:material-dots-horizontal: Mh
2172,Le Beatitudini,,0.11,-0.05,,,4,:material-dots-horizontal: Mh
410,"Santo, Signore",,0.1,-0.04,,,4,:material-dots-horizontal: Mh
2298,Celebriamo insieme,,0.13,-0.08,,,4,:material-dots-horizontal: Mh
3085,Santo,,0.17,-0.12,,,4,:material-dots-horizontal: Mh
1700,Regina caeli,,0.13,-0.08,,,4,:material-dots-horizontal: Mh
2798,Nostra gloria è la Croce,,0.23,-0.2,,,4,:material-dots-horizontal: Mh
2145,Fuoco d'amore,,0.16,-0.11,,,4,:material-dots-horizontal: Mh
2481,Ave Maria di Fatima,,0.11,-0.04,,,4,:material-dots-horizontal: Mh
2085,Ascolta Israele,,0.09,-0.03,,,4,:material-dots-horizontal: Mh
2339,Come Davide,,0.16,-0.11,,,4,:material-dots-horizontal: Mh
1605,Spirito Santo soffio di vita,,0.1,-0.04,,,4,:material-dots-horizontal: Mh
1583,E' tempo di grazia,,0.28,-0.27,,,4,:material-dots-horizontal: Mh
2006,Innalzate nei cieli lo sguardo,,0.22,-0.19,,,4,:material-dots-horizontal: Mh
2895,Santo,,0.18,-0.14,,,4,:material-dots-horizontal: Mh
2387,Sia lode all'Agnello,,0.15,-0.1,,,4,:material-dots-horizontal: Mh
206,Giovane donna,,0.24,-0.21,,,4,:material-dots-horizontal: Mh
2614,Lode e onore a Te,,0.12,-0.07,,,4,:material-dots-horizontal: Mh
2325,Santo Spirito,,0.12,-0.06,,,4,:material-dots-horizontal: Mh
1995,Tu sei Santo Tu sei Re,,0.11,-0.06,,,3,:material-dots-horizontal: Mh
1626,O Amore Ineffabile,,0.15,-0.12,,,3,:material-dots-horizontal: Mh
474,Venite fedeli,,0.15,-0.12,,,3,:material-dots-horizontal: Mh
344,Pace a te,,0.15,-0.11,,,3,:material-dots-horizontal: Mh
2496,Aprite o porte i frontali,,0.17,-0.15,,,3,:material-dots-horizontal: Mh
2220,Benedetto (Davanti a Te o Dio),,0.16,-0.14,,,3,:material-dots-horizontal: Mh
317,Nella luce del Signor,,0.1,-0.06,,,3,:material-dots-horizontal: Mh
2127,Inno a San Giovanni ,,0.18,-0.15,,,3,:material-dots-horizontal: Mh
98,"Canoni - Jubilate Deo, omnis terra",,0.14,-0.1,,,3,:material-dots-horizontal: Mh
1630,Gesù mori per me (invocazione),,0.14,-0.11,,,3,:material-dots-horizontal: Mh
2817,Hosanna ,,0.17,-0.14,,,3,:material-dots-horizontal: Mh
3012,Tu solo Signore sei degno,,0.25,-0.25,,,3,:material-dots-horizontal: Mh
1810,Venne un angelo,,0.22,-0.2,,,3,:material-dots-horizontal: Mh
2523,Gesù (mi perdonò),,0.15,-0.12,,,3,:material-dots-horizontal: Mh
1878,Ti lodino i popoli Dio,,0.11,-0.07,,,3,:material-dots-horizontal: Mh
466,Tu sei,,0.17,-0.14,,,3,:material-dots-horizontal: Mh
2286,Chiesa del Risorto,,0.27,-0.27,,,3,:material-dots-horizontal: Mh
