id_liturgia,id_canti,titolo,cnt
C10-A,64,Astro del ciel,53
C10-A,474,Venite fedeli,49
C10-A,2026,Tu un giorno,35
C10-A,1929,A te vorrei dire,34
C10-A,465,Tu scendi dalle stelle,28
C10-A,136,Come Maria,21
C10-A,11,Adeste Fideles,19
C10-A,160,Dio s’è fatto come noi,12
C10-A,241,In notte placida,11
C10-A,206,Giovane donna,11
C10-A,2024,Venite fedeli (v2),8
C10-A,434,Sono qui a lodarti (luce del mondo),8
C10-A,1997,"Dio con noi, Emmanuel",8
C10-A,201,Frutto della nostra terra,7
C10-A,423,Servo per amore,7
C10-A,1554,Emmanuel tu sei,7
C10-A,221,I cieli narrano,6
C10-A,355,Pane del cielo,6
C10-A,10,Adesso è la pienezza,5
C10-A,1667,Cosa Offrirti,5
C10-A,478,Verbum Panis,5
C10-A,1740,Sei luce splendida,4
C10-A,238,Il Signore mi guardi e mi benedica,4
C10-A,1958,Resto con te,4
C10-A,2050,"Alleluja, lodate il Signore",3
C10-A,1544,Tu sei bambino,3
C10-A,414,Se m’accogli,3
C10-A,231,Il Pane del Cammino,3
C10-A,1561,Adoro Te,3
C10-A,1478,Servire è regnare,3
C10-A,1416,Ecco quel che abbiamo,3
C10-A,224,Il canto dell’amore,3
C10-A,1785,Pane di vita,3
C10-A,297,Magnificat ’86,3
C10-A,2078,Madre fiducia nostra,3
C12-A,64,Astro del ciel,64
C12-A,474,Venite fedeli,54
C12-A,11,Adeste Fideles,39
C12-A,44,Alzati e risplendi,38
C12-A,465,Tu scendi dalle stelle,30
C12-A,2024,Venite fedeli (v2),17
C12-A,434,Sono qui a lodarti (luce del mondo),14
C12-A,221,I cieli narrano,14
C12-A,478,Verbum Panis,13
C12-A,201,Frutto della nostra terra,11
C12-A,361,Popoli tutti acclamate,10
C12-A,1898,Chiamati per nome,9
C12-A,241,In notte placida,9
C12-A,1998,Celebra il Signore Terra tutta,7
C12-A,83,Benedici o Signore,7
C12-A,258,Io vedo la Tua luce,7
C12-A,27,"Alleluia, cantate al Signore",6
C12-A,1884,Benedetto sei Tu Signore ,6
C12-A,1352,Abbracciami,6
C12-A,10,Adesso è la pienezza,5
C12-A,6,Accogli Signore i nostri doni,5
C12-A,1665,Il nostro cuore offriamo a te,5
C12-A,5,Accogli i nostri doni,5
C12-A,160,Dio s’è fatto come noi,5
C12-A,1997,"Dio con noi, Emmanuel",5
C12-A,1554,Emmanuel tu sei,5
C12-A,8,Acqua siamo noi,4
C12-A,335,Oggi ti chiamo,4
C12-A,2015,Chiesa di Dio,4
C12-A,292,Luce di verità,4
C12-A,1561,Adoro Te,4
C12-A,377,Rallegriamoci,4
C12-A,451,"Te, al centro del mio cuore",4
C12-A,1958,Resto con te,4
C12-A,168,E' bello lodarti,3
C12-A,1740,Sei luce splendida,3
C12-A,1669,Io vengo a Te,3
C12-A,1662,Creati per te,3
C12-A,1748,Benedetto Signore (Cerco solo Te),3
C12-A,1416,Ecco quel che abbiamo,3
C12-A,2152,Gustate e vedete,3
C12-A,224,Il canto dell’amore,3
C12-A,234,Il Signore è il mio pastore,3
C12-A,355,Pane del cielo,3
C12-A,1613,Come un prodigio,3
C13-A,2083,Anima Christi,35
C13-A,1551,Cantiamo con gioia,32
C13-A,64,Astro del ciel,32
C13-A,282,Lo Spirito del Signore,26
C13-A,474,Venite fedeli,25
C13-A,1352,Abbracciami,24
C13-A,221,I cieli narrano,17
C13-A,2027,Mano potente,17
C13-A,423,Servo per amore,15
C13-A,465,Tu scendi dalle stelle,14
C13-A,1958,Resto con te,13
C13-A,8,Acqua siamo noi,12
C13-A,1898,Chiamati per nome,12
C13-A,201,Frutto della nostra terra,11
C13-A,500,Pane di vita nuova,11
C13-A,137,Come Tu mi vuoi,11
C13-A,478,Verbum Panis,11
C13-A,1412,Invochiamo la Tua Presenza,10
C13-A,434,Sono qui a lodarti (luce del mondo),10
C13-A,1478,Servire è regnare,10
C13-A,168,E' bello lodarti,9
C13-A,185,Eccomi,9
C13-A,44,Alzati e risplendi,9
C13-A,6,Accogli Signore i nostri doni,9
C13-A,1997,"Dio con noi, Emmanuel",9
C13-A,5,Accogli i nostri doni,8
C13-A,419,Segni del tuo amore,8
C13-A,1416,Ecco quel che abbiamo,8
C13-A,11,Adeste Fideles,7
C13-A,1736,Come un fiume d'acqua viva,7
C13-A,414,Se m’accogli,7
C13-A,27,"Alleluia, cantate al Signore",7
C13-A,260,Jesus Christ you are my life,7
C13-A,321,Noi canteremo gloria a Te,6
C13-A,83,Benedici o Signore,6
C13-A,457,Ti offriamo,6
C13-A,224,Il canto dell’amore,6
C13-A,1934,Altissimo,6
C13-A,327,Nostalgia d’una sorgente,5
C13-A,503,Lode al Nome Tuo,5
C13-A,464,Tu sarai profeta,5
C13-A,1545,Acclamate al Signore,5
C13-A,361,Popoli tutti acclamate,5
C13-A,88,Camminerò,5
C13-A,1667,Cosa Offrirti,5
C13-A,451,"Te, al centro del mio cuore",5
C13-A,1785,Pane di vita,5
C13-A,1908,Luce,5
C13-A,10,Adesso è la pienezza,4
C13-A,117,Cantiamo Te,4
C13-A,2024,Venite fedeli (v2),4
C13-A,2015,Chiesa di Dio,4
C13-A,1707,Tu sei Re,4
C13-A,1748,Benedetto Signore (Cerco solo Te),4
C13-A,279,Le mani alzate,4
C13-A,241,In notte placida,4
C13-A,179,E sono solo un uomo,4
C13-A,2098,"Spirito Santo, dolce presenza",4
C13-A,160,Dio s’è fatto come noi,4
C13-A,235,Il Signore è la Luce,4
C13-A,4,Acclamate al Signore,3
C13-A,1917,"Vieni, santo spirito di Dio",3
C13-A,337,Ogni mia parola,3
C13-A,1575,Dio è amore,3
C13-A,1865,Osanna al Figlio di David,3
C13-A,226,Il disegno,3
C13-A,466,Tu sei,3
C13-A,2112,Luce,3
C13-A,377,Rallegriamoci,3
C13-A,188,Emmanuel,3
C13-A,1480,Il canto del mare,3
C13-A,1542,Ecco quel che abbiamo (v2),3
C13-A,200,Fratello Sole e Sorella Luna,3
C13-A,258,Io vedo la Tua luce,3
C13-A,355,Pane del cielo,3
C13-A,411,Scusa Signore,3
C13-A,1751,E' un tetto la mano di Dio,3
C13-A,378,Re di gloria,3
C13-A,1929,A te vorrei dire,3
C37-A,185,Eccomi,58
C37-A,137,Come Tu mi vuoi,34
C37-A,361,Popoli tutti acclamate,29
C37-A,423,Servo per amore,29
C37-A,1412,Invochiamo la Tua Presenza,24
C37-A,5,Accogli i nostri doni,24
C37-A,1416,Ecco quel che abbiamo,20
C37-A,201,Frutto della nostra terra,20
C37-A,478,Verbum Panis,18
C37-A,4,Acclamate al Signore,15
C37-A,414,Se m’accogli,15
C37-A,464,Tu sarai profeta,15
C37-A,217,Grandi cose,15
C37-A,168,E' bello lodarti,13
C37-A,419,Segni del tuo amore,13
C37-A,434,Sono qui a lodarti (luce del mondo),12
C37-A,382,Resta qui con noi,12
C37-A,500,Pane di vita nuova,10
C37-A,150,Dall’aurora al tramonto,9
C37-A,83,Benedici o Signore,9
C37-A,2050,"Alleluja, lodate il Signore",8
C37-A,221,I cieli narrano,8
C37-A,1715,Trasformi in Gesù,8
C37-A,136,Come Maria,8
C37-A,1352,Abbracciami,8
C37-A,1379,Tutto è Possibile (Nuovi Orizzonti),8
C37-A,52,Andate per le strade,8
C37-A,282,Lo Spirito del Signore,7
C37-A,466,Tu sei,7
C37-A,1675,Symbolum ‘77,7
C37-A,1619,Come ti ama Dio,7
C37-A,1629,Ci inviti alla tua festa,6
C37-A,371,Quale gioia (è star con Te),6
C37-A,1900,Davanti a Te,6
C37-A,1667,Cosa Offrirti,6
C37-A,1542,Ecco quel che abbiamo (v2),6
C37-A,2098,"Spirito Santo, dolce presenza",6
C37-A,355,Pane del cielo,6
C37-A,206,Giovane donna,6
C37-A,1545,Acclamate al Signore,5
C37-A,220,Guarda questa offerta,5
C37-A,1478,Servire è regnare,5
C37-A,467,Lodi all'altissimo (Tu sei Santo),5
C37-A,1958,Resto con te,5
C37-A,1613,Come un prodigio,5
C37-A,347,"Pace sia, pace a voi",5
C37-A,2169,"Cantate al Signore, alleluia",5
C37-A,231,Il Pane del Cammino,4
C37-A,126,Chi ci separerà,4
C37-A,1978,In Eterno Canterò,4
C37-A,81,Benedetto Tu Signore,4
C37-A,6,Accogli Signore i nostri doni,4
C37-A,1884,Benedetto sei Tu Signore ,4
C37-A,1785,Pane di vita,4
C37-A,260,Jesus Christ you are my life,4
C37-A,224,Il canto dell’amore,4
C37-A,179,E sono solo un uomo,4
C37-A,451,"Te, al centro del mio cuore",4
C37-A,147,Custodiscimi,4
C37-A,2083,Anima Christi,4
C37-A,378,Re di gloria,4
C37-A,1752,Mi basta la tua grazia,4
C37-A,394,Santa Maria del cammino,4
C37-A,1473,Chi?,3
C37-A,1575,Dio è amore,3
C37-A,1898,Chiamati per nome,3
C37-A,493,Vocazione (v2),3
C37-A,1707,Tu sei Re,3
C37-A,1955,Tu sarai profeta (2),3
C37-A,2113,Con gioia veniamo a Te,3
C37-A,293,Lui verrà e ti salverà,3
C37-A,321,Noi canteremo gloria a Te,3
C37-A,370,Quale gioia,3
C37-A,236,Il Signore è la mia salvezza,3
C37-A,88,Camminerò,3
C37-A,1748,Benedetto Signore (Cerco solo Te),3
C37-A,57,"Antica, eterna danza",3
C37-A,322,Noi con Te,3
C37-A,279,Le mani alzate,3
C37-A,245,Insieme a Te,3
C37-A,2062,Canoni - Il Signore è la mia forza,3
C38-A,423,Servo per amore,49
C38-A,337,Ogni mia parola,38
C38-A,236,Il Signore è la mia salvezza,36
C38-A,201,Frutto della nostra terra,31
C38-A,1780,Vocazione,30
C38-A,486,Vieni e seguimi,30
C38-A,434,Sono qui a lodarti (luce del mondo),26
C38-A,185,Eccomi,20
C38-A,361,Popoli tutti acclamate,18
C38-A,137,Come Tu mi vuoi,17
C38-A,1898,Chiamati per nome,15
C38-A,414,Se m’accogli,14
C38-A,73,Beati quelli che ascoltano,13
C38-A,231,Il Pane del Cammino,11
C38-A,52,Andate per le strade,11
C38-A,117,Cantiamo Te,10
C38-A,126,Chi ci separerà,10
C38-A,493,Vocazione (v2),9
C38-A,5,Accogli i nostri doni,9
C38-A,1416,Ecco quel che abbiamo,9
C38-A,1352,Abbracciami,9
C38-A,382,Resta qui con noi,9
C38-A,462,Ti seguirò,8
C38-A,150,Dall’aurora al tramonto,7
C38-A,1748,Benedetto Signore (Cerco solo Te),7
C38-A,453,Ti esalto Dio mio Re,7
C38-A,298,Mani,7
C38-A,451,"Te, al centro del mio cuore",7
C38-A,179,E sono solo un uomo,7
C38-A,1785,Pane di vita,7
C38-A,503,Lode al Nome Tuo,6
C38-A,1978,In Eterno Canterò,6
C38-A,1667,Cosa Offrirti,6
C38-A,136,Come Maria,6
C38-A,355,Pane del cielo,6
C38-A,444,Sulla Tua parola (Pietro vai),6
C38-A,2169,"Cantate al Signore, alleluia",6
C38-A,464,Tu sarai profeta,5
C38-A,59,Apri le tue braccia,5
C38-A,1478,Servire è regnare,5
C38-A,260,Jesus Christ you are my life,5
C38-A,224,Il canto dell’amore,5
C38-A,1958,Resto con te,5
C38-A,1752,Mi basta la tua grazia,5
C38-A,4,Acclamate al Signore,4
C38-A,466,Tu sei,4
C38-A,1561,Adoro Te,4
C38-A,371,Quale gioia (è star con Te),4
C38-A,6,Accogli Signore i nostri doni,4
C38-A,82,Benedici il Signore,4
C38-A,457,Ti offriamo,4
C38-A,1900,Davanti a Te,4
C38-A,2094,"Canoni - Adoramus Te, Domine",4
C38-A,1675,Symbolum ‘77,4
C38-A,376,Questo è il mio comandamento,4
C38-A,1908,Luce,4
C38-A,347,"Pace sia, pace a voi",4
C38-A,380,Resta Accanto a me,4
C38-A,3,Acclamate a Dio,3
C38-A,1567,Apri i miei occhi Signore,3
C38-A,2015,Chiesa di Dio,3
C38-A,1575,Dio è amore,3
C38-A,221,I cieli narrano,3
C38-A,492,Vivere la vita,3
C38-A,88,Camminerò,3
C38-A,188,Emmanuel,3
C38-A,321,Noi canteremo gloria a Te,3
C38-A,220,Guarda questa offerta,3
C38-A,57,"Antica, eterna danza",3
C38-A,419,Segni del tuo amore,3
C38-A,83,Benedici o Signore,3
C38-A,2152,Gustate e vedete,3
C38-A,1554,Emmanuel tu sei,3
C38-A,443,Su ali d’aquila,3
C38-A,378,Re di gloria,3
C38-A,1792,Resta con noi,3
C38-A,394,Santa Maria del cammino,3
C39-A,1745,Beati voi,69
C39-A,2048,Beati voi,31
C39-A,5,Accogli i nostri doni,25
C39-A,201,Frutto della nostra terra,22
C39-A,361,Popoli tutti acclamate,21
C39-A,419,Segni del tuo amore,20
C39-A,137,Come Tu mi vuoi,17
C39-A,236,Il Signore è la mia salvezza,16
C39-A,500,Pane di vita nuova,16
C39-A,434,Sono qui a lodarti (luce del mondo),15
C39-A,423,Servo per amore,15
C39-A,1416,Ecco quel che abbiamo,14
C39-A,2172,Le Beatitudini,14
C39-A,1898,Chiamati per nome,12
C39-A,503,Lode al Nome Tuo,11
C39-A,1752,Mi basta la tua grazia,11
C39-A,217,Grandi cose,10
C39-A,76,Beatitudine (La preghiera di Gesù è la nostra),10
C39-A,451,"Te, al centro del mio cuore",10
C39-A,4,Acclamate al Signore,9
C39-A,1635,Accogli nella tua bontà,9
C39-A,168,E' bello lodarti,8
C39-A,414,Se m’accogli,8
C39-A,1561,Adoro Te,8
C39-A,1667,Cosa Offrirti,8
C39-A,57,"Antica, eterna danza",8
C39-A,1958,Resto con te,8
C39-A,378,Re di gloria,8
C39-A,394,Santa Maria del cammino,8
C39-A,150,Dall’aurora al tramonto,7
C39-A,492,Vivere la vita,7
C39-A,83,Benedici o Signore,7
C39-A,6,Accogli Signore i nostri doni,7
C39-A,2193,Beatitudini,7
C39-A,224,Il canto dell’amore,7
C39-A,1379,Tutto è Possibile (Nuovi Orizzonti),7
C39-A,1780,Vocazione,6
C39-A,321,Noi canteremo gloria a Te,6
C39-A,453,Ti esalto Dio mio Re,6
C39-A,220,Guarda questa offerta,6
C39-A,260,Jesus Christ you are my life,6
C39-A,1675,Symbolum ‘77,6
C39-A,1785,Pane di vita,6
C39-A,347,"Pace sia, pace a voi",6
C39-A,1567,Apri i miei occhi Signore,5
C39-A,337,Ogni mia parola,5
C39-A,2101,"Padre, Maestro ed Amico",5
C39-A,2113,Con gioia veniamo a Te,5
C39-A,293,Lui verrà e ti salverà,5
C39-A,285,Lodate Dio,5
C39-A,1748,Benedetto Signore (Cerco solo Te),5
C39-A,198,Fragile pane,5
C39-A,1352,Abbracciami,5
C39-A,478,Verbum Panis,5
C39-A,355,Pane del cielo,5
C39-A,78,Beato l’uomo,5
C39-A,1619,Come ti ama Dio,5
C39-A,52,Andate per le strade,5
C39-A,117,Cantiamo Te,4
C39-A,126,Chi ci separerà,4
C39-A,486,Vieni e seguimi,4
C39-A,278,"Laudato sii, o mi Signore",4
C39-A,297,Magnificat ’86,4
C39-A,1613,Come un prodigio,4
C39-A,1995,Tu sei Santo Tu sei Re,4
C39-A,382,Resta qui con noi,4
C39-A,3,Acclamate a Dio,3
C39-A,1412,Invochiamo la Tua Presenza,3
C39-A,2050,"Alleluja, lodate il Signore",3
C39-A,1904,Questa famiglia ti benedice,3
C39-A,73,Beati quelli che ascoltano,3
C39-A,27,"Alleluia, cantate al Signore",3
C39-A,221,I cieli narrano,3
C39-A,1978,In Eterno Canterò,3
C39-A,371,Quale gioia (è star con Te),3
C39-A,2110,Giù dai Colli,3
C39-A,59,Apri le tue braccia,3
C39-A,370,Quale gioia,3
C39-A,1662,Creati per te,3
C39-A,1478,Servire è regnare,3
C39-A,1665,Il nostro cuore offriamo a te,3
C39-A,81,Benedetto Tu Signore,3
C39-A,2160,Il nostro cuore offriamo a te (completo),3
C39-A,2060,Dove la carità è vera,3
C39-A,1781,Gesù e la samaritana,3
C39-A,179,E sono solo un uomo,3
C39-A,246,Insieme è più bello,3
C39-A,443,Su ali d’aquila,3
C39-A,1989,Andro' a vederla un di',3
C70-A,434,Sono qui a lodarti (luce del mondo),47
C70-A,235,Il Signore è la Luce,20
C70-A,2208,Vieni Santo Spirito,16
C70-A,1558,Le tue meraviglie,14
C70-A,1561,Adoro Te,13
C70-A,486,Vieni e seguimi,12
C70-A,423,Servo per amore,12
C70-A,201,Frutto della nostra terra,11
C70-A,44,Alzati e risplendi,10
C70-A,1995,Tu sei Santo Tu sei Re,7
C70-A,185,Eccomi,6
C70-A,5,Accogli i nostri doni,6
C70-A,292,Luce di verità,5
C70-A,414,Se m’accogli,5
C70-A,1665,Il nostro cuore offriamo a te,5
C70-A,1884,Benedetto sei Tu Signore ,5
C70-A,1416,Ecco quel che abbiamo,5
C70-A,355,Pane del cielo,5
C70-A,378,Re di gloria,5
C70-A,1412,Invochiamo la Tua Presenza,4
C70-A,231,Il Pane del Cammino,4
C70-A,221,I cieli narrano,4
C70-A,236,Il Signore è la mia salvezza,4
C70-A,370,Quale gioia,4
C70-A,6,Accogli Signore i nostri doni,4
C70-A,1478,Servire è regnare,4
C70-A,1908,Luce,4
C70-A,1,Abbà Misericordia,3
C70-A,117,Cantiamo Te,3
C70-A,1567,Apri i miei occhi Signore,3
C70-A,1905,Solo in Dio riposa l'anima mia,3
C70-A,2073,L'amore del Padre,3
C70-A,1707,Tu sei Re,3
C70-A,361,Popoli tutti acclamate,3
C70-A,88,Camminerò,3
C70-A,1667,Cosa Offrirti,3
C70-A,446,Symbolum ‘77 (v2),3
C70-A,462,Ti seguirò,3
C70-A,195,Fissa gli occhi,3
C70-A,1613,Come un prodigio,3
C70-A,467,Lodi all'altissimo (Tu sei Santo),3
C70-A,500,Pane di vita nuova,3
C70-A,1752,Mi basta la tua grazia,3
C70-A,1929,A te vorrei dire,3
C70-A,1974,Infinitamente Grazie,3
C40-A,150,Dall’aurora al tramonto,69
C40-A,434,Sono qui a lodarti (luce del mondo),48
C40-A,201,Frutto della nostra terra,42
C40-A,486,Vieni e seguimi,40
C40-A,137,Come Tu mi vuoi,28
C40-A,361,Popoli tutti acclamate,24
C40-A,81,Benedetto Tu Signore,24
C40-A,1416,Ecco quel che abbiamo,24
C40-A,492,Vivere la vita,20
C40-A,451,"Te, al centro del mio cuore",20
C40-A,5,Accogli i nostri doni,18
C40-A,179,E sono solo un uomo,16
C40-A,419,Segni del tuo amore,13
C40-A,1478,Servire è regnare,13
C40-A,1898,Chiamati per nome,12
C40-A,1924,Nella Chiesa del Signore,12
C40-A,466,Tu sei,12
C40-A,423,Servo per amore,12
C40-A,8,Acqua siamo noi,10
C40-A,1352,Abbracciami,10
C40-A,1817,Venite applaudiamo al Signore  (Salmo 94),9
C40-A,1675,Symbolum ‘77,9
C40-A,347,"Pace sia, pace a voi",9
C40-A,337,Ogni mia parola,8
C40-A,1785,Pane di vita,8
C40-A,224,Il canto dell’amore,8
C40-A,185,Eccomi,7
C40-A,4,Acclamate al Signore,7
C40-A,414,Se m’accogli,7
C40-A,27,"Alleluia, cantate al Signore",7
C40-A,1978,In Eterno Canterò,7
C40-A,1542,Ecco quel che abbiamo (v2),7
C40-A,235,Il Signore è la Luce,7
C40-A,260,Jesus Christ you are my life,7
C40-A,1412,Invochiamo la Tua Presenza,6
C40-A,2015,Chiesa di Dio,6
C40-A,497,Voi siete di Dio,6
C40-A,279,Le mani alzate,6
C40-A,52,Andate per le strade,6
C40-A,292,Luce di verità,5
C40-A,1545,Acclamate al Signore,5
C40-A,1986,Cristo speranza delle genti,5
C40-A,1561,Adoro Te,5
C40-A,453,Ti esalto Dio mio Re,5
C40-A,1662,Creati per te,5
C40-A,1667,Cosa Offrirti,5
C40-A,1900,Davanti a Te,5
C40-A,1558,Le tue meraviglie,5
C40-A,1950,Venite a me,5
C40-A,1800,Ti ringrazio mio Signore,5
