id_liturgia,riferimento,id_canti,vector_similarity
C12-A,salmo,2142,0.499588319175607
C12-A,salmo,2755,0.4984596453853191
C12-A,salmo,100,0.4910913775865286
C12-A,salmo,2493,0.4833310617550022
C12-A,salmo,2897,0.4815451172853234
C12-A,salmo,2024,0.4781381562445934
C12-A,salmo,2140,0.4759532266511428
C12-A,salmo,102,0.475783683088715
C12-A,seconda_lettura,2382,0.6830475228904418
C12-A,seconda_lettura,2240,0.6730696297682087
C12-A,seconda_lettura,22,0.6715465052199702
C12-A,seconda_lettura,2625,0.6556455439614283
C12-A,seconda_lettura,2391,0.6498849773871902
C12-A,seconda_lettura,3022,0.6393655549096919
C12-A,seconda_lettura,2166,0.6383133019587836
C12-A,seconda_lettura,2180,0.6341782223538219
C12-A,seconda_lettura,1602,0.6322241022815553
C12-A,seconda_lettura,1685,0.6298602819293463
C12-A,versetto,2024,0.5754109322224097
C12-A,versetto,2046,0.3336926458623955
C12-A,versetto,2095,0.3130160119443007
C12-A,versetto,408,0.3060483227704275
C12-A,versetto,1644,0.3032711209628203
C12-A,versetto,1845,0.3014104767271112
C12-A,versetto,1938,0.2999373877405253
C12-A,versetto,2063,0.298828601565325
C12-A,versetto,446,0.2972128863843465
C12-A,versetto,2576,0.2958145527228216
C12-A,vangelo,154,0.8285595952678874
C12-A,vangelo,2234,0.7430129764151908
C12-A,vangelo,453,0.7334494632823165
C12-A,vangelo,1566,0.7208693533177926
C12-A,vangelo,257,0.7116328036147227
C12-A,vangelo,2339,0.7038500058479058
C12-A,vangelo,1721,0.6808337368644296
C12-A,vangelo,1662,0.6770487836161322
C12-A,vangelo,1707,0.6764212751900684
C12-A,vangelo,2615,0.6762648513080537
C13-A,liturgia,2062,0.8253618189322978
C13-A,liturgia,2155,0.8118131898986503
C13-A,liturgia,254,0.8092384048843885
C13-A,liturgia,184,0.7969106449087525
C13-A,liturgia,2445,0.7951792184914677
C13-A,liturgia,2381,0.7947323529250319
C13-A,liturgia,2108,0.7911084158728512
C13-A,liturgia,2533,0.7887075059677282
C13-A,liturgia,147,0.7878311271841623
C13-A,liturgia,2598,0.7854677406645094
C13-A,prima_lettura,2284,0.6751517100707308
C13-A,prima_lettura,2579,0.6451439907736798
C13-A,prima_lettura,2358,0.6446765527534704
C13-A,prima_lettura,2636,0.6440469934974676
C13-A,prima_lettura,2860,0.6367335775857862
C13-A,prima_lettura,1697,0.6342558076990753
C13-A,prima_lettura,376,0.6302697775393209
C13-A,prima_lettura,1702,0.6253167878515771
C13-A,prima_lettura,2073,0.6251825671317844
C13-A,prima_lettura,137,0.6227212814233949
C13-A,salmo,2596,0.6015374573253021
C13-A,salmo,2063,0.5503555578209215
C13-A,salmo,100,0.533078536885347
C13-A,salmo,2142,0.5293626740800544
C13-A,salmo,2140,0.518651375163185
C13-A,salmo,2755,0.5122896904362916
C13-A,salmo,2493,0.5122426644431616
C13-A,salmo,102,0.4959055553237262
C13-A,salmo,2094,0.4932167638858242
C13-A,salmo,2897,0.4928343238782202
C13-A,seconda_lettura,2295,0.7672495041983908
C13-A,seconda_lettura,2296,0.7505413095437303
C13-A,seconda_lettura,2155,0.7459040806682626
C13-A,seconda_lettura,2598,0.7382428812934585
C13-A,seconda_lettura,2269,0.7354521773663486
C13-A,seconda_lettura,2633,0.719107175157484
C13-A,seconda_lettura,2625,0.715951387601854
C13-A,seconda_lettura,2006,0.7149027749569754
C13-A,seconda_lettura,2886,0.708023430187986
C13-A,seconda_lettura,266,0.7056345427786249
C13-A,versetto,2024,0.4895996878912273
C13-A,versetto,2123,0.4701122008979828
C13-A,versetto,2032,0.4437802949220292
C13-A,versetto,1705,0.4252308237153371
C13-A,versetto,2289,0.4027048303536151
C13-A,versetto,1638,0.3972314990629836
C13-A,versetto,102,0.3879351309160487
C13-A,versetto,263,0.3815709027457288
C13-A,versetto,1755,0.3795955838445081
C13-A,versetto,2596,0.3776307399686551
C13-A,vangelo,1696,0.7301911845808656
C13-A,vangelo,489,0.7122869464033225
C13-A,vangelo,3011,0.7054662878967609
C13-A,vangelo,2098,0.7031158984079308
C13-A,vangelo,2886,0.7005399642299911
C13-A,vangelo,2470,0.6904599208569124
C13-A,vangelo,247,0.6888828685318562
C13-A,vangelo,2006,0.6858721715869781
C13-A,vangelo,2155,0.6836268416256761
C13-A,vangelo,282,0.677475297738978
C14-A,liturgia,319,0.7009301506384977
C14-A,liturgia,242,0.6910700573339418
C14-A,liturgia,78,0.6908812272172207
C14-A,liturgia,160,0.6884966579646414
C14-A,liturgia,47,0.688388929487185
C14-A,liturgia,1718,0.6864103535431906
C14-A,liturgia,1715,0.6790587122375243
C14-A,liturgia,2578,0.6788598980897619
C14-A,liturgia,233,0.6764488772853166
C14-A,liturgia,2332,0.6735576062111407
C14-A,prima_lettura,12,0.6217897046489644
C14-A,prima_lettura,2827,0.6176893375590284
C14-A,prima_lettura,1645,0.6139747901273706
C14-A,prima_lettura,2418,0.6132834836338907
C14-A,prima_lettura,1945,0.6103803135626911
C14-A,prima_lettura,1648,0.6063697759839208
C14-A,prima_lettura,2463,0.6063697759839208
C14-A,prima_lettura,2016,0.6031673352282666
C14-A,prima_lettura,1831,0.6024895364318101
C14-A,prima_lettura,2443,0.600947724361232
C14-A,salmo,2596,0.5604683987072896
C14-A,salmo,2063,0.5137860260236617
C14-A,salmo,2142,0.5012855136475953
C14-A,salmo,100,0.4987816516381828
C14-A,salmo,2897,0.4889890833463511
C14-A,salmo,102,0.4874100184312624
C14-A,salmo,2493,0.4859703538294576
C14-A,salmo,2452,0.478801895538696
C14-A,salmo,2755,0.4674029625002679
C14-A,salmo,2140,0.4662320984414801
C14-A,seconda_lettura,2017,0.733335150844579
C14-A,seconda_lettura,78,0.7232698003925514
C14-A,seconda_lettura,1945,0.7157493805510762
C14-A,seconda_lettura,1742,0.7124232503782084
C14-A,seconda_lettura,1645,0.7118224100715956
C14-A,seconda_lettura,2155,0.711096606597427
C14-A,seconda_lettura,1668,0.710189211926321
C14-A,seconda_lettura,266,0.7097247811530715
C14-A,seconda_lettura,1936,0.70518448800897
C14-A,seconda_lettura,2254,0.7037439891688457
C14-A,versetto,2024,0.3843708729473593
C14-A,versetto,2328,0.3755614979461085
C14-A,versetto,1938,0.3666406462568877
C14-A,versetto,410,0.3628830038693445
C14-A,versetto,408,0.3616790281487405
C14-A,versetto,2307,0.3540866672156335
C14-A,versetto,2123,0.3513026409869957
C14-A,versetto,2514,0.3511310513500703
C14-A,versetto,2184,0.349861667639647
C14-A,versetto,2624,0.34792203477632
C14-A,vangelo,339,0.4999870182574427
C14-A,vangelo,2980,0.4985872582499752
C14-A,vangelo,3028,0.4827061746373572
C14-A,vangelo,223,0.4744248058375402
C14-A,vangelo,2302,0.4662946660269521
C14-A,vangelo,2149,0.4349711718165907
C14-A,vangelo,1585,0.4195319419288686
C14-A,vangelo,444,0.416194753211762
C14-A,vangelo,1972,0.4123880859074577
C14-A,vangelo,10,0.4113516763887737
C15-A,liturgia,2431,0.7861834838460338
C15-A,liturgia,2472,0.7667042721642802
C15-A,liturgia,82,0.7664657896426957
C15-A,liturgia,2454,0.7633307862287861
C15-A,liturgia,1728,0.7602192806139262
C15-A,liturgia,4,0.7596338251112216
C15-A,liturgia,213,0.7581310710607874
C15-A,liturgia,1584,0.7555987185690022
C15-A,liturgia,1545,0.749471954581971
C15-A,liturgia,2628,0.7410352330770356
C15-A,prima_lettura,3031,0.7702000192951203
C15-A,prima_lettura,2063,0.7290362185289457
C15-A,prima_lettura,2303,0.7141150738316032
C15-A,prima_lettura,2127,0.7133940961852386
C15-A,prima_lettura,2452,0.7117293781156456
C15-A,prima_lettura,1566,0.6985756252355142
C15-A,prima_lettura,1757,0.6848539738605232
C15-A,prima_lettura,2603,0.6839105914328265
C15-A,prima_lettura,453,0.6831247711426953
C15-A,prima_lettura,12,0.6803161023768961
C15-A,salmo,2596,0.5679522352688235
C15-A,salmo,2063,0.5071803823442387
C15-A,salmo,102,0.4984031730094849
C15-A,salmo,100,0.4965986009050731
C15-A,salmo,2493,0.4930060248597282
C15-A,salmo,2142,0.4917015189125442
C15-A,salmo,2755,0.4777904203275904
C15-A,salmo,2140,0.4768572256478489
C15-A,salmo,2303,0.4660039493834853
C15-A,salmo,2094,0.4656187694606886
C15-A,seconda_lettura,142,0.6662066861813437
C15-A,seconda_lettura,324,0.6645335104982227
C15-A,seconda_lettura,2229,0.6581537033822646
C15-A,seconda_lettura,1725,0.6572083484373044
C15-A,seconda_lettura,1898,0.6523979141794921
C15-A,seconda_lettura,317,0.6498429147068333
C15-A,seconda_lettura,2786,0.6309547219559772
C15-A,seconda_lettura,1944,0.6302126562427258
C15-A,seconda_lettura,2208,0.6289752398134756
C15-A,seconda_lettura,1640,0.6269923622086947
C15-A,versetto,2024,0.4500884219205129
C15-A,versetto,1638,0.4048218783984781
C15-A,versetto,1705,0.3896823213499335
C15-A,versetto,102,0.3821160182828033
C15-A,versetto,2142,0.3596188336772474
C15-A,versetto,2095,0.3563328370658105
C15-A,versetto,2123,0.3439403228546533
C15-A,versetto,2273,0.3338923457761764
C15-A,versetto,101,0.3269305806907427
C15-A,versetto,2032,0.3249239272931029
C15-A,vangelo,2515,0.5802028005313236
C15-A,vangelo,2473,0.5539967652887311
C15-A,vangelo,2423,0.5530839816505937
C15-A,vangelo,1973,0.5395196619856385
C15-A,vangelo,1816,0.5347384263564108
C15-A,vangelo,2928,0.5277984159964414
C15-A,vangelo,1615,0.5232726353838281
C15-A,vangelo,2315,0.5217929190051783
C15-A,vangelo,2246,0.5193899293939408
C15-A,vangelo,2173,0.5184557889173691
C16-A,liturgia,1618,0.7761802063153438
C16-A,liturgia,2360,0.7417535558389522
C16-A,liturgia,2115,0.7027752763317402
C16-A,liturgia,2280,0.6850108807332209
C16-A,liturgia,288,0.6705353523993471
C16-A,liturgia,2425,0.6549057924200772
C16-A,liturgia,229,0.6545064210479105
C16-A,liturgia,264,0.6525362838005423
C16-A,liturgia,1709,0.649689603363103
C16-A,liturgia,2327,0.6474849173156922
C16-A,prima_lettura,264,0.6351690777661386
C16-A,prima_lettura,288,0.6126910729016598
C16-A,prima_lettura,2280,0.5927809104570291
C16-A,prima_lettura,1618,0.5808972464143345
C16-A,prima_lettura,2425,0.5514382500023935
C16-A,prima_lettura,1736,0.5306974565209481
C16-A,prima_lettura,2360,0.527093688631701
C16-A,prima_lettura,2206,0.5249604447564937
C16-A,prima_lettura,1608,0.5237677609105258
C16-A,prima_lettura,9,0.5235854301775971
C16-A,salmo,2596,0.5604430593542209
C16-A,salmo,102,0.5122104429224846
C16-A,salmo,2142,0.5120169025345217
C16-A,salmo,2063,0.4940217628038163
C16-A,salmo,2074,0.4808315280891537
C16-A,salmo,100,0.4807206854879729
C16-A,salmo,2493,0.4679160264122844
C16-A,salmo,2897,0.4659897325893446
C16-A,salmo,3031,0.4588126107224064
C16-A,salmo,3028,0.4568380160894643
C16-A,seconda_lettura,2470,0.7856735891453277
C16-A,seconda_lettura,2098,0.7821069855750054
C16-A,seconda_lettura,2365,0.7744657676672584
C16-A,seconda_lettura,1696,0.7734234550355692
C16-A,seconda_lettura,1612,0.7733419145760996
C16-A,seconda_lettura,3011,0.7730972028306883
C16-A,seconda_lettura,489,0.7711301512264132
C16-A,seconda_lettura,2145,0.768382608589845
C16-A,seconda_lettura,247,0.7638849636103747
C16-A,seconda_lettura,1711,0.7607630507262405
C16-A,versetto,2024,0.4973445548122733
C16-A,versetto,102,0.3716339661157745
C16-A,versetto,2273,0.3483580345825447
C16-A,versetto,1968,0.3316211807066632
C16-A,versetto,2095,0.3298585464387177
C16-A,versetto,2596,0.3161728952497199
C16-A,versetto,101,0.30496830809957
C16-A,versetto,2123,0.3016732072269094
C16-A,versetto,2127,0.298694721186146
C16-A,versetto,2074,0.2978679727475474
C16-A,vangelo,264,0.8294375150957546
C16-A,vangelo,1736,0.7640948861193505
C16-A,vangelo,2280,0.7341538175579648
C16-A,vangelo,288,0.7047430379638087
C16-A,vangelo,1718,0.6801546718916853
C16-A,vangelo,1711,0.6782425582137774
C16-A,vangelo,2425,0.6724859464607947
C16-A,vangelo,2392,0.6650201160169407
C16-A,vangelo,1618,0.660374696171255
C16-A,vangelo,2279,0.6536712606520778
C17-A,liturgia,1578,0.7459211073072309
C17-A,liturgia,2401,0.7431941117253203
C17-A,liturgia,2533,0.7394104090970728
C17-A,liturgia,184,0.739058499311196
C17-A,liturgia,1836,0.7386203369941783
C17-A,liturgia,2332,0.7350790580877397
C17-A,liturgia,2597,0.7269124789947238
C17-A,liturgia,2598,0.7257315028660044
C17-A,liturgia,82,0.7133886828065806
C17-A,liturgia,2295,0.7008542294526023
C17-A,prima_lettura,2401,0.7099371697450675
C17-A,prima_lettura,2802,0.69149865005631
C17-A,prima_lettura,2085,0.6401061296834271
C17-A,prima_lettura,370,0.6177142938346454
C17-A,prima_lettura,1578,0.6050880452284048
C17-A,prima_lettura,2205,0.5842049653352867
C17-A,prima_lettura,2533,0.5834631978216863
C17-A,prima_lettura,2267,0.5760627127767465
C17-A,prima_lettura,1836,0.5753657048887473
C17-A,prima_lettura,2597,0.5744934054867242
C17-A,salmo,2063,0.6429555335310914
C17-A,salmo,2596,0.639423405110116
C17-A,salmo,2755,0.6099725627653533
C17-A,salmo,2452,0.5957643469872845
C17-A,salmo,2660,0.5815867860115342
C17-A,salmo,2533,0.5792201393046985
C17-A,salmo,3031,0.5755311263356035
C17-A,salmo,2140,0.5754900990006825
C17-A,salmo,1725,0.5724675879796097
C17-A,salmo,355,0.5697813467875501
C17-A,seconda_lettura,195,0.8185620961510629
C17-A,seconda_lettura,443,0.7780211245704237
C17-A,seconda_lettura,1872,0.7668945218597953
C17-A,seconda_lettura,1352,0.7647719125902966
C17-A,seconda_lettura,3022,0.7627945501845774
C17-A,seconda_lettura,2657,0.7557065564668578
C17-A,seconda_lettura,2578,0.754646100451568
C17-A,seconda_lettura,2595,0.7526960499618841
C17-A,seconda_lettura,1936,0.7499293986995964
C17-A,seconda_lettura,1740,0.7486411548503532
C17-A,versetto,2024,0.5243995187691852
C17-A,versetto,102,0.4062003204968912
C17-A,versetto,2123,0.359292810581625
C17-A,versetto,2095,0.3511265317286053
C17-A,versetto,1968,0.3333254021770189
C17-A,versetto,2273,0.3319188336709713
C17-A,versetto,2140,0.3120723223742876
C17-A,versetto,2604,0.304290975533425
C17-A,versetto,2127,0.3028077111054894
C17-A,versetto,2094,0.2989199018784113
C17-A,vangelo,2825,0.4938891010298447
C17-A,vangelo,228,0.4860352006333897
C17-A,vangelo,2315,0.4841723423655562
C17-A,vangelo,2714,0.4616741110657351
C17-A,vangelo,2301,0.4557193125408104
C17-A,vangelo,227,0.4543734026647872
C17-A,vangelo,2115,0.4429231255483172
C17-A,vangelo,2269,0.4310537339075592
C17-A,vangelo,9,0.4307722353251207
C17-A,vangelo,2639,0.4216246278599603
C18-A,liturgia,2533,0.8051502739034744
C18-A,liturgia,2633,0.7847552864346298
C18-A,liturgia,2598,0.770287036061753
C18-A,liturgia,2155,0.7625029580129784
C18-A,liturgia,3021,0.7597188672484885
C18-A,liturgia,1836,0.758560936846193
C18-A,liturgia,185,0.7521784314694918
C18-A,liturgia,184,0.7508338933821886
C18-A,liturgia,2238,0.7505871837951936
C18-A,liturgia,1578,0.7474118976197419
C18-A,prima_lettura,186,0.8118866656927684
C18-A,prima_lettura,1719,0.8080951984578434
C18-A,prima_lettura,1677,0.7970063694576147
C18-A,prima_lettura,2433,0.796212281398985
C18-A,prima_lettura,1612,0.7957980881417037
C18-A,prima_lettura,2520,0.7880983257600813
C18-A,prima_lettura,2411,0.7851319304476154
C18-A,prima_lettura,185,0.7823180422606314
C18-A,prima_lettura,335,0.7818033028900514
C18-A,prima_lettura,490,0.7807391942976504
C18-A,salmo,2596,0.5695891211671805
C18-A,salmo,102,0.536695637612196
C18-A,salmo,2142,0.5259308943265947
C18-A,salmo,100,0.5239813155113124
C18-A,salmo,2063,0.5228671148785339
C18-A,salmo,2755,0.5079639942615517
C18-A,salmo,2140,0.5039574399194868
C18-A,salmo,2885,0.5031210847481108
C18-A,salmo,2493,0.4888581131984836
C18-A,salmo,2094,0.4856291786625638
C18-A,seconda_lettura,2599,0.7768781812012182
C18-A,seconda_lettura,195,0.7745547039706205
C18-A,seconda_lettura,1887,0.7708408443920713
C18-A,seconda_lettura,2098,0.7629445198920367
C18-A,seconda_lettura,326,0.7615264098305929
C18-A,seconda_lettura,3011,0.7614342946733794
C18-A,seconda_lettura,480,0.7613389218154798
C18-A,seconda_lettura,1453,0.7536719783649976
C18-A,seconda_lettura,2006,0.7503227500371035
C18-A,seconda_lettura,2470,0.7499466584146466
C18-A,versetto,2024,0.5102200248179622
C18-A,versetto,102,0.41881753541935
C18-A,versetto,2273,0.3914042269186274
C18-A,versetto,2127,0.3707882723972998
C18-A,versetto,2074,0.3658022528634039
C18-A,versetto,2123,0.3569623616873879
C18-A,versetto,2596,0.3547001911122029
C18-A,versetto,1699,0.3509941738264152
C18-A,versetto,1968,0.3505724186142421
C18-A,versetto,2095,0.3464316489650235
C18-A,vangelo,2657,0.7268548780828564
C18-A,vangelo,2010,0.7217101115271479
C18-A,vangelo,1887,0.7077687742133143
C18-A,vangelo,2616,0.7026145292498264
C18-A,vangelo,383,0.7013649092471713
C18-A,vangelo,480,0.7013529241986043
C18-A,vangelo,2382,0.7009087898426937
C18-A,vangelo,326,0.6930351650079134
C18-A,vangelo,1936,0.6867731228950414
C18-A,vangelo,146,0.6855647351469829
C19-A,liturgia,2269,0.6966660859700414
C19-A,liturgia,2381,0.6956934449875932
C19-A,liturgia,2445,0.6913585175488091
C19-A,liturgia,185,0.6909130084380062
C19-A,liturgia,2285,0.6907646170210002
C19-A,liturgia,2062,0.6891449537911695
C19-A,liturgia,331,0.6831476969329872
C19-A,liturgia,147,0.6820621239013015
C19-A,liturgia,2199,0.6803545503726672
C19-A,liturgia,2533,0.6800300916960929
C19-A,prima_lettura,88,0.6620511189097564
C19-A,prima_lettura,2786,0.6083713077100882
C19-A,prima_lettura,1850,0.6033137828064941
C19-A,prima_lettura,185,0.5988394070284542
C19-A,prima_lettura,1775,0.5921240470459355
C19-A,prima_lettura,2564,0.586013626487845
C19-A,prima_lettura,359,0.5784402305862341
C19-A,prima_lettura,2188,0.5780115859874051
C19-A,prima_lettura,1599,0.5771630066209718
C19-A,prima_lettura,1623,0.5761006993355297
C19-A,salmo,2533,0.6371800102346146
C19-A,salmo,2063,0.6332274468787379
C19-A,salmo,2755,0.6308664550764069
C19-A,salmo,2596,0.6207033549106057
C19-A,salmo,1578,0.6135980957738503
C19-A,salmo,2452,0.6122265899957233
C19-A,salmo,2598,0.6118728089155876
C19-A,salmo,2140,0.6105495522910274
C19-A,salmo,2660,0.607757743364315
C19-A,salmo,2381,0.6047679245565486
C19-A,seconda_lettura,2333,0.7620269620574899
C19-A,seconda_lettura,2301,0.7501616349156286
C19-A,seconda_lettura,2317,0.7332831081137658
C19-A,seconda_lettura,185,0.7260122387926307
C19-A,seconda_lettura,297,0.7080618327697769
C19-A,seconda_lettura,1597,0.7073970804462478
C19-A,seconda_lettura,2155,0.7000974907907668
C19-A,seconda_lettura,1818,0.6937585391565665
C19-A,seconda_lettura,2149,0.6851177369697783
C19-A,seconda_lettura,147,0.6831503635169707
C19-A,versetto,2024,0.5728929082217887
C19-A,versetto,2123,0.431121902974947
C19-A,versetto,2897,0.4106074229533834
C19-A,versetto,102,0.3938800079992481
C19-A,versetto,2095,0.387766729533497
C19-A,versetto,1922,0.3853708422797924
C19-A,versetto,2645,0.3611708199317169
C19-A,versetto,2596,0.3598971031135792
C19-A,versetto,101,0.3551425306449687
C19-A,versetto,1720,0.3484570743062129
C19-A,vangelo,2452,0.7433270350346385
C19-A,vangelo,2603,0.7294205447767121
C19-A,vangelo,2203,0.7141791621230996
C19-A,vangelo,2273,0.6939286287901314
C19-A,vangelo,2189,0.6794140732176454
C19-A,vangelo,292,0.6773726051040254
C19-A,vangelo,2127,0.6744698964963192
C19-A,vangelo,2887,0.6740291873495842
C19-A,vangelo,2370,0.6725489329844156
C19-A,vangelo,453,0.6724032831292786
C20-A,liturgia,2155,0.8163242767739929
C20-A,liturgia,147,0.7676122077532836
C20-A,liturgia,2445,0.7657270139929592
C20-A,liturgia,12,0.7566610098866338
C20-A,liturgia,1818,0.7565719375667872
C20-A,liturgia,266,0.7558558513241584
C20-A,liturgia,2598,0.7558100350276047
C20-A,liturgia,2633,0.7538609820443225
C20-A,liturgia,2818,0.7533834268470718
C20-A,liturgia,1566,0.7523774249293118
C20-A,prima_lettura,185,0.7416303432908836
C20-A,prima_lettura,2544,0.7335966223050572
C20-A,prima_lettura,2155,0.7177001388392041
C20-A,prima_lettura,147,0.7087646834678686
C20-A,prima_lettura,266,0.7074087225926813
C20-A,prima_lettura,1672,0.6968028041137172
C20-A,prima_lettura,2818,0.6961586306173466
C20-A,prima_lettura,2396,0.6938653421151928
C20-A,prima_lettura,234,0.6937141977924739
C20-A,prima_lettura,2449,0.691908395225302
C20-A,salmo,2596,0.523929185946492
C20-A,salmo,2142,0.5000563388773726
C20-A,salmo,102,0.4953946894225857
C20-A,salmo,100,0.4786782793337107
C20-A,salmo,2897,0.4502793251456732
C20-A,salmo,2063,0.4468351502483286
C20-A,salmo,2094,0.4418682476186479
C20-A,salmo,2074,0.4407387025861085
C20-A,salmo,2493,0.439689281009291
C20-A,salmo,2755,0.4344957002072742
C20-A,seconda_lettura,1721,0.7084378313843743
C20-A,seconda_lettura,352,0.7074585674280998
C20-A,seconda_lettura,1706,0.707428593886095
C20-A,seconda_lettura,2234,0.7066096776773032
C20-A,seconda_lettura,2418,0.7051843326184155
C20-A,seconda_lettura,1783,0.6978980798065835
C20-A,seconda_lettura,2108,0.6954986030965158
C20-A,seconda_lettura,1662,0.6950313918852823
C20-A,seconda_lettura,1566,0.6891662082115453
C20-A,seconda_lettura,453,0.6844712915741749
C20-A,versetto,2024,0.4286884087649085
C20-A,versetto,2032,0.3618211647604937
C20-A,versetto,2596,0.3375368732056917
C20-A,versetto,2289,0.3163051662944455
C20-A,versetto,2094,0.305309367507887
C20-A,versetto,1705,0.3043811363627856
C20-A,versetto,2074,0.3022163751757289
C20-A,versetto,2123,0.2988418945507041
C20-A,versetto,263,0.297492238187015
C20-A,versetto,102,0.2950811777198475
C20-A,vangelo,282,0.7964576125468008
C20-A,vangelo,266,0.7846839954580022
C20-A,vangelo,273,0.7769106542726845
C20-A,vangelo,490,0.7704763865433075
C20-A,vangelo,1696,0.7672673388935686
C20-A,vangelo,147,0.7566521894315261
